path_id,link_id,number_of_slices
145,40,10
145,50,10
145,89,10
146,3,20
276,23,20
276,52,20
276,78,20
276,85,20
276,94,20
147,4,16
147,39,16
147,40,16
147,50,16
147,89,16
148,3,12
270,23,22
270,52,22
270,78,22
270,85,22
270,94,22
149,4,24
149,39,24
149,40,24
149,50,24
149,89,24
150,3,4
264,52,14
264,66,14
264,68,14
264,78,14
264,94,14
151,4,22
151,39,22
151,40,22
151,50,22
151,89,22
873,16,12
873,21,12
873,26,12
873,27,12
873,53,12
873,55,12
873,65,12
873,72,12
152,3,12
274,23,16
274,52,16
274,78,16
274,85,16
274,94,16
153,4,8
153,39,8
153,40,8
153,50,8
153,89,8
154,22,18
154,50,18
154,60,18
154,81,18
154,96,18
284,23,16
284,52,16
284,78,16
284,85,16
284,94,16
155,4,14
155,24,14
155,29,14
155,51,14
155,92,14
156,22,22
156,50,22
156,60,22
156,81,22
156,96,22
278,9,16
278,26,16
278,27,16
278,74,16
278,80,16
157,4,6
157,24,6
157,29,6
157,51,6
157,92,6
158,22,10
158,50,10
158,60,10
158,81,10
158,96,10
272,23,14
272,52,14
272,78,14
272,85,14
272,94,14
159,4,4
159,24,4
159,29,4
159,51,4
159,92,4
160,22,4
160,50,4
160,60,4
160,81,4
160,96,4
161,4,12
161,24,12
161,29,12
161,51,12
161,92,12
162,4,24
162,24,24
162,29,24
162,51,24
162,92,24
292,23,20
292,52,20
292,78,20
292,93,20
292,94,20
163,22,8
163,50,8
163,60,8
163,81,8
163,96,8
164,22,4
164,50,4
164,60,4
164,66,4
164,81,4
165,4,6
165,23,6
165,24,6
165,29,6
165,51,6
165,92,6
166,11,8
166,51,8
166,88,8
166,93,8
166,98,8
167,5,6
167,6,6
167,8,6
167,78,6
167,94,6
825,32,6
825,33,6
825,71,6
825,75,6
825,87,6
168,11,20
168,51,20
168,88,20
168,93,20
168,98,20
290,23,12
290,52,12
290,78,12
290,93,12
290,94,12
169,5,14
169,6,14
169,8,14
169,78,14
169,94,14
170,11,10
170,51,10
170,88,10
170,93,10
170,98,10
300,23,24
300,52,24
300,78,24
300,93,24
300,94,24
171,5,12
171,6,12
171,8,12
171,78,12
171,94,12
172,11,14
172,51,14
172,88,14
172,93,14
172,98,14
294,11,24
294,24,24
294,29,24
294,88,24
294,98,24
173,5,8
173,6,8
173,8,8
173,78,8
173,94,8
174,11,20
174,51,20
174,88,20
174,93,20
174,98,20
288,23,20
288,52,20
288,78,20
288,93,20
288,94,20
175,5,20
175,6,20
175,8,20
175,78,20
175,94,20
769,29,18
769,40,18
769,41,18
769,43,18
176,11,16
176,51,16
176,88,16
176,93,16
176,98,16
298,23,16
298,52,16
298,78,16
298,93,16
298,94,16
177,5,24
177,6,24
177,8,24
177,78,24
177,94,24
178,11,20
178,51,20
178,88,20
178,93,20
178,98,20
308,25,4
308,52,4
308,78,4
308,93,4
308,94,4
179,5,12
179,6,12
179,8,12
179,78,12
179,94,12
773,29,16
773,40,16
773,41,16
773,43,16
180,11,22
180,51,22
180,88,22
180,93,22
180,98,22
302,25,12
302,52,12
302,78,12
302,93,12
302,94,12
181,5,12
181,6,12
181,8,12
181,78,12
181,94,12
182,11,18
182,51,18
182,88,18
182,93,18
182,98,18
296,23,6
296,52,6
296,78,6
296,93,6
296,94,6
183,5,12
183,6,12
183,8,12
183,78,12
183,94,12
777,0,22
777,45,22
777,68,22
184,4,16
184,50,16
184,60,16
184,67,16
184,69,16
184,81,16
184,92,16
185,28,12
185,29,12
185,51,12
186,24,24
186,29,24
186,51,24
186,85,24
187,4,8
187,26,8
187,50,8
187,60,8
187,81,8
187,84,8
187,92,8
781,30,8
781,32,8
781,45,8
781,46,8
781,70,8
781,71,8
781,85,8
781,96,8
188,3,18
188,89,18
188,92,18
190,3,22
190,89,22
190,92,22
191,40,6
191,41,6
191,51,6
849,22,16
849,44,16
849,45,16
849,56,16
849,57,16
192,3,14
192,89,14
192,92,14
194,3,12
194,89,12
194,92,12
195,40,4
195,41,4
195,51,4
196,3,18
196,89,18
196,92,18
198,3,12
198,89,12
198,92,12
857,32,14
857,45,14
857,46,14
857,71,14
857,96,14
200,3,20
200,89,20
200,92,20
202,3,14
202,89,14
202,92,14
861,44,24
861,45,24
861,48,24
861,56,24
861,66,24
861,87,24
861,91,24
204,3,18
204,89,18
204,92,18
206,3,18
206,89,18
206,92,18
320,11,12
320,24,12
320,29,12
320,66,12
320,88,12
320,96,12
320,98,12
208,3,8
208,89,8
208,92,8
549,0,14
549,14,14
549,32,14
549,46,14
549,61,14
549,68,14
549,71,14
340,29,20
340,35,20
340,66,20
340,68,20
340,88,20
340,95,20
340,98,20
214,50,12
214,60,12
214,67,12
214,69,12
214,81,12
214,97,12
557,33,24
557,45,24
557,46,24
545,32,18
545,45,18
545,46,18
545,71,18
336,23,8
336,24,8
336,29,8
336,35,8
336,88,8
336,95,8
336,98,8
226,50,4
226,60,4
226,67,4
226,81,4
226,97,4
233,26,8
233,27,8
233,69,8
233,74,8
233,80,8
358,15,20
358,30,20
358,44,20
358,45,20
358,48,20
358,56,20
358,58,20
358,66,20
358,87,20
358,91,20
237,26,20
237,27,20
237,69,20
237,74,20
237,80,20
239,26,10
239,27,10
239,69,10
239,74,10
239,80,10
241,26,18
241,27,18
241,74,18
241,80,18
372,2,22
372,15,22
372,30,22
372,32,22
372,45,22
372,46,22
372,71,22
372,76,22
245,26,10
245,27,10
245,74,10
245,80,10
360,15,12
360,30,12
360,44,12
360,45,12
360,48,12
360,56,12
360,58,12
360,66,12
360,87,12
360,91,12
370,15,16
370,30,16
370,44,16
370,45,16
370,48,16
370,56,16
370,58,16
370,66,16
370,87,16
370,91,16
249,9,6
249,26,6
249,27,6
249,69,6
249,74,6
249,80,6
253,9,4
253,26,4
253,27,4
253,69,4
253,74,4
253,80,4
255,9,6
255,26,6
255,27,6
255,69,6
255,74,6
255,80,6
692,0,12
692,14,12
692,28,12
692,38,12
692,44,12
692,48,12
692,56,12
692,61,12
692,77,12
696,0,20
696,43,20
696,45,20
696,66,20
696,86,20
271,9,12
271,26,12
271,27,12
271,74,12
271,80,12
640,13,14
640,14,14
640,42,14
640,75,14
640,81,14
640,84,14
273,9,8
273,26,8
273,27,8
273,74,8
273,80,8
275,9,22
275,26,22
275,27,22
275,74,22
275,80,22
644,0,8
644,14,8
644,23,8
644,24,8
644,32,8
644,46,8
644,61,8
644,71,8
277,9,10
277,26,10
277,27,10
277,74,10
277,80,10
281,9,22
281,26,22
281,27,22
281,74,22
281,80,22
283,9,14
283,26,14
283,27,14
283,74,14
283,80,14
600,14,10
600,24,10
600,42,10
600,61,10
600,75,10
604,14,20
604,42,20
604,61,20
604,68,20
604,75,20
604,96,20
672,12,8
672,17,8
672,48,8
672,67,8
672,69,8
672,91,8
307,10,16
307,27,16
307,74,16
307,79,16
307,80,16
676,12,24
676,17,24
676,48,24
676,67,24
676,69,24
676,91,24
311,10,4
311,27,4
311,74,4
311,79,4
311,80,4
315,10,16
315,27,16
315,74,16
315,79,16
315,80,16
317,10,22
317,27,22
317,74,22
317,79,22
317,80,22
319,10,14
319,25,14
319,27,14
319,74,14
319,79,14
319,80,14
756,12,12
756,17,12
756,22,12
756,48,12
756,68,12
756,77,12
760,12,10
760,17,10
760,22,10
760,48,10
760,68,10
760,77,10
764,12,22
764,17,22
764,22,22
764,48,22
764,68,22
764,77,22
704,0,18
704,43,18
704,45,18
704,66,18
704,86,18
708,14,18
708,28,18
708,43,18
708,61,18
553,32,18
553,45,18
553,46,18
553,71,18
712,14,14
712,28,14
712,43,14
712,61,14
716,31,24
716,44,24
716,45,24
716,48,24
716,56,24
716,68,24
716,91,24
736,31,6
736,44,6
736,45,6
736,48,6
736,56,6
736,68,6
736,91,6
740,31,10
740,44,10
740,45,10
740,48,10
740,56,10
740,68,10
740,91,10
373,12,20
373,16,20
373,17,20
373,22,20
373,37,20
373,57,20
373,68,20
748,0,22
748,14,22
748,44,22
748,48,22
748,56,22
748,61,22
748,77,22
541,0,10
541,14,10
541,32,10
541,46,10
541,61,10
541,68,10
541,71,10
402,53,20
402,55,20
402,72,20
404,53,24
404,55,24
404,72,24
432,20,6
432,21,6
432,26,6
432,27,6
432,82,6
681,12,6
681,17,6
681,37,6
681,57,6
681,67,6
681,69,6
685,12,10
685,17,10
685,37,10
685,57,10
685,67,10
685,69,10
625,12,4
625,17,4
625,23,4
625,25,4
625,31,4
625,48,4
625,67,4
625,70,4
625,85,4
625,91,4
629,26,8
629,39,8
629,40,8
629,60,8
629,67,8
629,81,8
629,89,8
534,13,18
534,14,18
534,42,18
534,75,18
534,81,18
536,13,10
536,14,10
536,42,10
536,75,10
536,81,10
538,13,10
538,14,10
538,42,10
538,75,10
538,81,10
556,14,24
556,61,24
556,68,24
556,75,24
558,14,8
558,61,8
558,68,8
558,75,8
560,14,12
560,61,12
560,68,12
560,75,12
562,14,10
562,61,10
562,68,10
562,75,10
564,2,4
564,14,4
564,42,4
564,43,4
564,61,4
564,76,4
564,89,4
566,14,20
566,61,20
566,68,20
566,75,20
568,14,16
568,61,16
568,68,16
568,75,16
570,14,10
570,61,10
570,68,10
570,75,10
632,13,10
632,14,10
632,42,10
632,75,10
632,81,10
632,84,10
826,32,18
826,33,18
826,71,18
826,75,18
826,87,18
