path_id,link_id,number_of_slices
1441,56,10
1441,57,10
1441,58,10
1441,61,10
1744,7,8
1744,32,8
1744,36,8
1744,37,8
1744,41,8
54,25,22
55,6,4
55,14,4
55,30,4
55,31,4
55,46,4
55,56,4
55,57,4
55,58,4
1044,40,18
391,1,4
391,26,4
391,27,4
391,28,4
56,19,4
57,17,22
57,18,22
936,42,6
1046,0,16
58,27,4
59,1,4
59,2,4
59,26,4
59,28,4
1455,0,18
1455,7,18
1455,25,18
1455,32,18
1455,36,18
1455,39,18
60,41,24
1759,6,18
1759,7,18
1759,31,18
1759,32,18
1759,36,18
1759,39,18
1759,56,18
1759,57,18
61,0,22
61,7,22
61,25,22
61,32,22
61,36,22
61,37,22
61,39,22
940,61,16
389,15,24
389,34,24
389,35,24
389,40,24
389,42,24
389,43,24
389,44,24
389,55,24
1752,8,16
1752,9,16
1752,25,16
1752,32,16
1752,36,16
1752,39,16
62,0,18
63,14,12
63,30,12
63,46,12
63,58,12
65,7,16
65,8,16
1008,54,24
1118,21,12
457,17,14
457,18,14
66,8,10
67,7,8
67,9,8
451,16,8
451,19,8
451,21,8
1527,4,4
1527,13,4
1527,45,4
68,17,18
69,18,4
69,19,4
1012,42,8
461,42,22
1521,14,20
1521,42,20
1521,49,20
1521,51,20
1521,61,20
70,26,4
71,1,24
71,2,24
71,27,24
71,28,24
1845,11,20
1845,50,20
1845,60,20
1845,61,20
1188,20,16
1188,21,16
471,18,20
471,19,20
72,4,6
73,5,10
73,29,10
73,38,10
1016,45,16
1190,20,16
1190,21,16
465,14,14
465,30,14
465,46,14
465,58,14
74,18,6
75,17,4
75,19,4
459,1,6
459,2,6
459,26,6
459,28,6
1535,42,24
1535,61,24
76,32,4
77,6,16
77,7,16
77,31,16
77,36,16
77,37,16
77,39,16
77,41,16
77,56,16
77,57,16
1020,40,14
469,16,18
469,17,18
469,18,18
469,20,18
78,22,6
1529,2,10
1529,26,10
1529,27,10
1853,15,20
1853,22,20
1853,40,20
1853,42,20
1853,43,20
1853,44,20
1853,55,20
1196,5,20
1196,38,20
479,15,18
479,34,18
479,35,18
479,43,18
479,44,18
479,55,18
479,60,18
479,61,18
80,2,22
801,23,22
801,49,22
801,51,22
801,55,22
801,60,22
801,61,22
1318,23,16
1318,35,16
81,1,18
81,26,18
81,27,18
81,28,18
960,42,20
1198,4,18
1827,15,16
1827,22,16
1827,34,16
1827,35,16
1827,43,16
1827,44,16
82,20,14
467,11,20
467,48,20
467,52,20
1479,6,10
1479,7,10
1479,31,10
1479,32,10
1479,36,10
1479,39,10
1479,56,10
1479,57,10
84,46,20
805,60,24
85,0,10
85,14,10
85,30,10
85,58,10
964,45,18
477,5,20
477,13,20
477,24,20
477,29,20
477,45,20
1473,10,24
1473,11,24
1473,50,24
1473,53,24
86,25,16
1316,24,6
87,6,8
87,14,8
87,30,8
87,31,8
87,46,8
87,56,8
87,57,8
87,58,8
809,4,12
809,13,12
809,24,12
88,19,14
1326,40,14
89,17,6
89,18,6
968,40,12
1835,23,4
1835,49,4
1835,51,4
1835,54,4
1835,61,4
90,27,24
91,1,4
91,2,4
91,26,4
91,28,4
475,13,18
475,24,18
475,45,18
1487,4,16
1487,13,16
1487,45,16
92,41,12
813,40,16
93,0,10
93,7,10
93,25,10
93,32,10
93,36,10
93,37,10
93,39,10
972,21,20
1481,4,6
1481,13,6
1481,45,6
94,0,4
1324,40,16
95,14,6
95,30,6
95,46,6
95,58,6
1148,0,20
495,14,12
495,30,12
495,46,12
495,58,12
96,9,14
97,7,22
97,8,22
912,45,24
1150,21,4
489,60,12
98,17,8
99,18,20
99,19,20
483,0,6
483,14,6
483,30,6
483,58,6
1431,2,20
1431,26,20
1431,27,20
100,26,24
101,1,24
101,2,24
101,27,24
101,28,24
916,40,8
1425,0,20
1425,7,20
1425,25,20
1425,32,20
1425,36,20
1425,39,20
102,4,6
103,13,24
103,24,24
103,45,24
1092,36,24
1092,37,24
503,18,20
503,19,20
104,18,10
920,21,12
105,17,6
105,19,6
1094,42,12
497,11,12
497,48,12
497,52,12
106,22,10
107,15,24
107,34,24
107,35,24
107,43,24
107,44,24
107,55,24
107,60,24
107,61,24
491,60,18
1439,5,14
1439,13,14
1439,29,14
1439,38,14
1439,45,14
108,35,22
109,15,16
109,22,16
109,34,16
109,40,16
109,42,16
109,43,16
109,44,16
109,55,16
924,4,24
1433,48,20
1433,50,20
1433,52,20
1433,53,20
110,2,16
111,1,24
111,26,24
111,27,24
111,28,24
1100,61,22
511,16,10
511,17,10
511,18,10
511,21,10
112,20,8
113,16,10
113,19,10
113,21,10
992,40,20
1102,61,22
114,46,24
115,0,18
115,14,18
115,30,18
115,58,18
499,16,14
499,17,14
499,18,14
499,20,14
1511,15,16
1511,22,16
1511,35,16
1511,43,16
1511,44,16
1511,55,16
1511,60,16
1511,61,16
116,25,6
117,6,6
117,14,6
117,30,6
117,31,6
117,46,6
117,56,6
117,57,6
117,58,6
996,0,18
509,5,14
509,13,14
509,24,14
509,29,14
509,45,14
1505,6,6
1505,7,6
1505,31,6
1505,32,6
1505,36,6
1505,39,6
1505,56,6
1505,57,6
118,19,4
119,17,12
119,18,12
1108,48,24
1108,52,24
455,6,20
455,14,20
455,30,20
455,31,20
455,46,20
455,56,20
455,57,20
455,58,20
120,27,6
121,1,24
121,2,24
121,26,24
121,28,24
1000,16,14
449,15,12
449,34,12
449,35,12
449,43,12
449,44,12
449,55,12
449,60,12
449,61,12
122,41,20
123,6,4
123,7,4
123,31,4
123,32,4
123,36,4
123,37,4
123,39,4
123,56,4
123,57,4
507,5,22
507,29,22
507,38,22
1519,42,22
1519,61,22
124,0,8
125,14,12
125,30,12
125,46,12
125,58,12
1004,38,10
453,0,8
453,14,8
453,30,8
453,58,8
1513,2,10
1513,26,10
1513,27,10
126,9,10
127,7,8
127,8,8
128,31,16
785,40,6
314,60,18
1302,48,16
1302,52,16
129,0,16
129,6,16
129,25,16
129,56,16
129,57,16
1811,42,10
1811,55,10
1811,61,10
130,17,24
1207,14,22
1207,40,22
1207,49,22
1207,51,22
1207,60,22
260,26,4
131,18,10
131,19,10
789,16,14
789,17,14
789,18,14
789,20,14
132,26,8
1193,16,22
1193,19,22
1193,20,22
318,17,4
133,1,14
133,2,14
133,27,14
133,28,14
312,60,4
1300,6,10
1300,31,10
136,4,12
793,13,14
793,24,14
793,45,14
258,17,24
1310,56,10
1310,57,10
137,5,12
137,29,12
137,38,12
138,18,16
1215,40,6
268,35,20
139,17,20
139,19,20
140,22,4
797,4,18
797,13,18
797,45,18
1201,5,12
1201,13,12
1201,24,12
1201,29,12
1201,45,12
141,15,10
141,34,10
141,35,10
141,43,10
141,44,10
141,55,10
141,60,10
141,61,10
142,35,22
256,0,24
1308,15,6
1308,43,6
143,15,16
143,22,16
143,34,16
143,40,16
143,42,16
143,43,16
143,44,16
143,55,16
144,2,12
865,40,6
266,22,8
1382,49,10
1382,51,10
145,1,20
145,26,20
145,27,20
145,28,20
1891,1,12
1891,2,12
1891,4,12
1891,26,12
1891,29,12
1891,47,12
1891,59,12
146,20,14
1159,2,24
1159,26,24
1159,27,24
276,25,12
869,16,18
869,17,18
869,18,18
869,20,18
148,46,22
1209,60,6
270,2,14
149,0,10
149,14,10
149,30,10
149,58,10
150,25,24
264,4,14
1380,1,20
1380,28,20
151,6,4
151,14,4
151,30,4
151,31,4
151,46,4
151,56,4
151,57,4
151,58,4
152,19,6
873,13,24
873,24,24
873,45,24
274,46,10
1390,15,16
1390,43,16
153,17,16
153,18,16
1899,22,12
1899,34,12
1899,35,12
1899,42,12
1899,55,12
1899,61,12
154,27,18
1167,6,6
1167,7,6
1167,31,6
1167,32,6
1167,39,6
1167,41,6
1167,56,6
1167,57,6
284,60,14
155,1,14
155,2,14
155,26,14
155,28,14
877,4,20
877,14,20
877,23,20
877,45,20
877,55,20
156,41,18
1153,5,24
1153,29,24
1153,38,24
278,19,16
158,0,14
272,20,14
1388,16,4
1388,17,4
1388,18,4
159,14,4
159,30,4
159,46,4
159,58,4
817,16,16
817,17,16
817,18,16
817,20,16
160,31,20
1334,32,14
1334,39,14
161,0,8
161,6,8
161,25,8
161,56,8
161,57,8
976,4,24
162,17,16
1111,10,14
1111,11,14
163,18,8
163,19,8
1495,4,12
1495,13,12
1495,45,12
164,26,10
821,5,18
821,29,18
821,38,18
165,1,8
165,2,8
165,27,8
165,28,8
980,24,20
1489,0,20
1489,30,20
1489,42,20
1489,46,20
1489,49,20
1489,51,20
1489,58,20
1489,61,20
1332,24,20
168,4,10
825,5,24
825,13,24
825,29,24
825,38,24
825,45,24
290,26,12
1342,49,24
1342,51,24
169,13,14
169,24,14
169,45,14
984,44,10
170,18,20
1119,16,12
1119,19,12
1119,20,12
300,2,8
171,17,6
171,19,6
829,15,4
829,22,4
829,34,4
829,35,4
829,42,4
829,43,4
829,55,4
829,61,4
1503,0,14
1503,30,14
1503,40,14
1503,42,14
1503,46,14
1503,49,14
1503,51,14
1503,58,14
172,22,6
1105,14,4
1105,30,4
1105,46,4
1105,58,4
294,4,14
173,15,20
173,34,20
173,35,20
173,43,20
173,44,20
173,55,20
173,60,20
173,61,20
988,42,14
1497,2,22
1497,26,22
1497,27,22
174,35,22
288,17,16
176,2,12
769,4,18
769,5,18
769,29,18
298,35,6
1286,1,10
1286,28,10
177,1,20
177,26,20
177,27,20
177,28,20
1795,15,12
1795,22,12
1795,34,12
1795,35,12
1795,43,12
1795,44,12
178,20,12
1191,16,10
1191,19,10
308,19,4
180,46,4
773,6,24
773,14,24
773,25,24
773,30,24
773,31,24
773,56,24
773,57,24
773,58,24
302,20,20
1113,10,4
1113,11,4
181,0,18
181,14,18
181,30,18
181,58,18
182,25,12
296,22,24
1284,32,8
1284,39,8
183,6,18
183,14,18
183,30,18
183,31,18
183,46,18
183,56,18
183,57,18
183,58,18
184,19,4
777,15,8
777,22,8
777,34,8
777,35,8
777,40,8
777,43,8
777,55,8
777,60,8
306,25,12
1294,40,10
185,17,6
185,18,6
186,27,4
1199,13,22
1199,24,22
1199,45,22
316,0,18
187,1,14
187,2,14
187,26,14
187,28,14
188,41,18
781,60,10
1185,48,22
1185,52,22
310,27,18
190,0,8
304,46,20
1292,49,20
1292,51,20
191,14,14
191,30,14
191,46,14
191,58,14
1574,23,14
1574,49,14
1574,51,14
1574,54,14
1574,55,14
192,31,16
849,4,10
849,5,10
849,29,10
378,21,4
1366,40,10
193,0,8
193,6,8
193,25,8
193,56,8
193,57,8
1875,23,12
1875,55,12
1875,60,12
194,17,14
1271,14,10
1271,49,10
1271,51,10
1271,60,10
1271,61,10
324,4,14
195,18,12
195,19,12
196,26,22
853,23,20
853,40,20
853,49,20
853,51,20
853,55,20
853,60,20
1257,16,20
1257,19,20
1257,20,20
382,26,22
197,1,22
197,2,22
197,27,22
197,28,22
376,0,16
1573,23,10
1573,49,10
1573,50,10
1573,52,10
1573,54,10
1573,55,10
1364,13,20
1364,54,20
857,13,16
857,14,16
857,49,16
857,51,16
857,54,16
857,61,16
1582,23,16
1582,49,16
1582,51,16
1582,54,16
1582,55,16
200,4,16
1374,4,22
201,5,18
201,29,18
201,38,18
202,22,10
1279,16,16
1279,19,16
1279,20,16
332,20,24
203,15,22
203,34,22
203,35,22
203,43,22
203,44,22
203,55,22
203,60,22
203,61,22
861,4,14
861,13,14
861,24,14
204,35,4
1265,4,8
1265,13,8
1265,45,8
326,22,22
206,2,22
320,26,22
1372,37,6
1372,41,6
207,1,24
207,26,24
207,27,24
207,28,24
1590,22,8
1590,34,8
1590,44,8
929,5,6
929,14,6
929,23,6
929,29,6
929,38,6
929,45,6
929,55,6
208,20,8
330,2,8
210,46,8
1223,5,24
1223,14,24
1223,23,24
1223,29,24
1223,38,24
1223,45,24
1223,55,24
340,27,18
549,60,4
211,0,18
211,14,18
211,30,18
211,58,18
933,15,8
933,22,8
933,34,8
933,35,8
933,40,8
933,42,8
933,43,8
933,55,8
212,25,24
1273,61,8
334,46,18
213,6,6
213,14,6
213,30,6
213,31,6
213,46,6
213,56,6
213,57,6
213,58,6
214,19,6
328,35,22
1589,6,4
1589,7,4
1589,31,4
1589,32,4
1589,36,4
1589,39,4
1589,56,4
1589,57,4
1444,24,6
215,17,18
215,18,18
1598,23,6
1598,49,6
1598,51,6
1598,54,6
1598,55,6
216,27,24
937,60,12
1571,2,14
1571,26,14
1571,27,14
338,19,6
1454,37,24
1454,41,24
217,1,20
217,2,20
217,26,20
217,28,20
218,41,10
348,21,24
557,16,4
557,19,4
557,20,4
220,60,24
941,40,24
1217,14,18
1217,30,18
1217,46,18
1217,58,18
342,42,12
221,42,18
222,60,8
336,25,16
545,0,14
545,6,14
545,31,14
545,56,14
545,57,14
1452,13,18
1452,54,18
1597,40,10
1597,55,10
1597,60,10
223,42,20
224,0,4
881,15,22
881,22,22
881,34,22
881,35,22
881,43,22
881,55,22
881,60,22
881,61,22
282,60,6
1398,14,24
1398,23,24
1398,54,24
1398,55,24
225,14,4
225,30,4
225,46,4
225,58,4
1907,1,22
1907,2,22
1907,4,22
1907,26,22
1907,29,22
1907,47,22
1907,59,22
226,17,12
1175,61,18
356,4,22
227,18,24
227,19,24
885,60,16
286,0,24
229,1,24
229,2,24
229,27,24
229,28,24
280,27,12
1396,24,6
232,4,4
889,40,8
1406,32,16
1406,39,16
233,13,24
233,24,24
233,45,24
234,22,12
1183,10,18
1183,11,18
364,46,10
235,15,24
235,34,24
235,35,24
235,43,24
235,44,24
235,55,24
235,60,24
235,61,24
236,35,22
893,7,22
893,25,22
893,32,22
893,36,22
893,37,22
893,39,22
893,41,22
1169,60,18
358,22,22
237,15,16
237,22,16
237,34,16
237,40,16
237,42,16
237,43,16
237,44,16
237,55,16
238,2,16
1404,24,6
240,20,18
833,60,22
362,20,10
241,16,24
241,19,24
241,21,24
1350,16,12
1350,17,12
1350,18,12
242,46,16
1255,16,12
1255,19,12
372,42,4
243,0,14
243,14,14
243,30,14
243,58,14
244,25,10
837,61,18
1177,61,10
366,25,22
245,0,20
245,6,20
245,31,20
245,56,20
245,57,20
246,19,16
360,2,12
1348,0,4
247,17,10
247,18,10
248,27,20
841,6,18
841,25,18
841,31,18
841,56,18
841,57,18
370,27,12
1358,4,12
250,41,8
1263,13,18
1263,24,18
1263,45,18
380,17,16
251,6,20
251,7,20
251,31,20
251,32,20
251,36,20
251,37,20
251,39,20
251,56,20
251,57,20
252,60,20
845,19,10
845,20,10
845,21,10
1249,48,22
1249,52,22
374,42,4
253,42,18
254,60,12
368,19,10
1356,56,22
1356,57,22
257,14,4
257,30,4
257,46,4
257,58,4
688,0,18
1714,21,12
1714,50,12
1714,52,12
259,18,22
259,19,22
692,16,6
265,5,16
265,29,16
265,38,16
696,38,16
1722,15,10
1722,22,10
1722,34,10
1722,35,10
1722,43,10
1722,44,10
267,15,6
267,34,6
267,35,6
267,43,6
267,44,6
267,55,6
267,60,6
267,61,6
700,46,16
273,16,24
273,17,24
273,18,24
273,21,24
640,0,14
1666,15,22
1666,22,22
1666,34,22
1666,35,22
1666,43,22
1666,44,22
275,0,10
275,14,10
275,30,10
275,58,10
644,16,4
277,6,24
277,14,24
277,30,24
277,31,24
277,46,24
277,56,24
277,57,24
277,58,24
279,17,8
279,18,8
281,1,8
281,2,8
281,26,8
281,28,8
648,38,4
1674,22,10
1674,34,10
1674,44,10
652,46,6
287,14,6
287,30,6
287,46,6
287,58,6
289,18,6
289,19,6
1618,8,10
1618,9,10
1618,32,10
1618,36,10
1618,37,10
1618,41,10
596,45,22
295,13,12
295,24,12
295,45,12
297,15,12
297,34,12
297,35,12
297,43,12
297,44,12
297,55,12
297,60,12
297,61,12
600,21,20
1626,25,24
1626,39,24
604,4,24
672,38,4
1698,21,22
1698,50,22
1698,52,22
309,17,4
309,18,4
676,46,16
680,44,14
317,14,12
317,30,12
317,46,12
317,58,12
684,60,4
752,44,4
1778,25,14
1778,39,14
325,5,18
325,29,18
325,38,18
327,15,22
327,23,22
327,34,22
327,35,22
327,43,22
327,44,22
327,49,22
327,51,22
327,54,22
329,15,22
329,22,22
329,34,22
329,43,22
329,44,22
329,55,22
329,60,22
329,61,22
1786,25,6
1786,39,6
333,16,4
333,19,4
333,21,4
764,16,20
1062,42,12
337,6,8
337,14,8
337,30,8
337,31,8
337,46,8
337,56,8
337,57,8
337,58,8
704,44,24
1730,10,6
1730,11,6
1730,15,6
1730,22,6
1730,43,6
1730,44,6
1730,50,6
1730,53,6
1730,54,6
553,14,6
553,30,6
553,46,6
553,58,6
345,60,8
1738,25,12
1738,39,12
347,14,4
347,30,4
347,46,4
347,58,4
716,16,4
1225,6,14
1225,7,14
1225,31,14
1225,36,14
1225,37,14
1225,41,14
1225,56,14
1225,57,14
1068,40,18
656,44,18
1682,7,20
1682,36,20
1682,37,20
357,13,22
357,24,22
357,45,22
1690,37,4
1690,41,4
363,16,20
363,19,20
363,21,20
668,16,16
1762,6,20
1762,31,20
1762,39,20
1762,56,20
1762,57,20
740,16,22
377,14,16
377,30,16
377,46,16
377,58,16
744,38,22
1770,15,4
1770,22,4
1770,34,4
1770,35,4
1770,43,4
1770,44,4
379,16,24
379,19,24
379,20,24
748,46,6
529,16,10
529,19,10
529,20,10
386,4,10
388,22,14
390,2,4
392,20,20
537,13,14
537,24,14
537,45,14
394,46,8
541,5,14
541,13,14
541,29,14
541,38,14
541,45,14
396,25,12
609,5,20
609,13,20
609,29,20
609,38,20
609,45,20
617,5,16
617,13,16
617,24,16
617,29,16
617,38,16
408,10,18
1643,8,20
1643,9,20
1643,14,20
1643,30,20
1643,32,20
1643,36,20
1643,37,20
1643,41,20
1643,46,20
1643,58,20
410,21,12
416,4,6
1078,24,20
720,38,16
418,22,8
420,20,10
1239,40,8
724,46,14
1233,48,4
1233,50,4
1233,52,4
1233,53,4
422,46,20
1076,38,20
424,25,20
1247,10,20
1247,11,20
1241,40,20
1539,6,14
1539,8,14
1539,9,14
1539,31,14
1539,32,14
1539,36,14
1539,39,14
1539,56,14
1539,57,14
436,10,14
438,21,10
444,4,6
446,38,22
593,23,16
593,49,16
593,51,16
593,54,16
593,55,16
593,61,16
1830,10,20
1830,11,20
1830,23,20
1830,50,20
1830,53,20
1830,54,20
448,22,22
1619,6,12
1619,31,12
1619,39,12
1619,56,12
1619,57,12
450,20,24
597,5,10
597,13,10
597,24,10
597,29,10
597,38,10
454,25,20
605,5,24
605,29,24
605,38,24
1846,34,8
1846,35,8
673,5,10
673,13,10
673,24,10
673,29,10
673,45,10
466,10,18
468,21,14
1854,23,14
1854,48,14
1854,50,14
1854,52,14
1854,53,14
1854,54,14
681,15,8
681,22,8
681,23,8
681,34,8
681,35,8
681,43,8
681,49,8
681,51,8
681,54,8
474,4,4
476,38,4
478,22,6
480,20,4
1651,6,22
1651,8,22
1651,9,22
1651,31,22
1651,32,22
1651,36,22
1651,39,22
1651,56,22
1651,57,22
484,25,10
1659,6,4
1659,31,4
1659,39,4
1659,56,4
1659,57,4
496,10,4
577,6,6
577,25,6
577,31,6
577,56,6
577,57,6
498,21,10
500,16,16
506,4,6
508,38,4
510,20,14
514,25,14
526,10,10
527,11,18
527,48,18
527,52,18
528,21,6
1410,49,18
1410,51,18
536,4,16
538,38,4
1418,5,16
1418,29,16
1418,38,16
540,24,24
544,25,20
1362,23,4
1362,35,4
554,10,24
555,11,18
555,48,18
555,52,18
556,21,10
1224,32,14
1224,39,14
562,4,10
1442,37,12
1442,41,12
563,5,14
563,29,14
563,38,14
564,38,20
1232,49,18
1232,51,18
566,24,8
1450,24,22
1240,61,24
578,10,16
1522,37,22
1522,41,22
579,11,12
579,48,12
579,52,12
584,4,24
588,24,16
1474,24,14
608,24,18
620,21,16
624,4,6
628,24,12
632,54,20
642,21,16
646,4,18
1307,20,4
1307,21,4
654,54,18
1379,6,22
1379,7,22
1379,31,22
1379,36,22
1379,37,22
1379,41,22
1379,56,22
1379,57,22
1387,20,6
1387,21,6
666,21,16
670,4,16
674,24,4
1490,37,24
1490,41,24
678,54,16
1844,10,14
1844,23,14
1844,53,14
1844,54,14
1844,55,14
1498,49,20
1498,51,20
689,6,4
689,25,4
689,31,4
689,56,4
689,57,4
690,21,20
1796,22,10
1796,34,10
1806,23,16
1806,48,16
1806,50,16
1806,52,16
1806,53,16
1806,54,16
702,54,4
714,21,22
722,24,8
726,54,4
750,54,24
770,24,6
774,54,14
776,44,22
1721,6,6
1721,7,6
1721,31,6
1721,32,6
1721,36,6
1721,39,6
1721,56,6
1721,57,6
800,54,24
802,44,18
1106,6,6
1106,31,6
1472,49,14
1472,51,14
1114,20,18
1114,21,18
826,54,8
1194,15,18
1194,43,18
828,44,16
1266,23,4
1266,35,4
1783,23,16
1783,49,16
1783,51,16
1783,54,16
1777,8,14
1777,9,14
1777,32,14
1777,36,14
1777,37,14
1777,41,14
1791,15,12
1791,22,12
1791,34,12
1791,35,12
1791,43,12
1791,44,12
1785,7,6
1785,32,6
1785,36,6
1785,37,6
1785,41,6
1218,21,6
854,44,18
1067,61,6
878,54,14
1258,15,6
1258,43,6
1558,37,10
1558,41,10
906,44,4
1644,7,6
1644,36,6
1644,37,6
930,54,16
1234,36,8
1234,37,8
1588,37,14
1588,41,14
1596,23,22
1596,49,22
1596,51,22
1596,54,22
946,21,4
1548,37,18
1548,41,18
1622,23,10
1622,34,10
1622,35,10
1107,7,16
1107,32,16
1107,36,16
1107,37,16
1107,39,16
1107,41,16
1107,56,16
1107,57,16
1620,7,8
1620,36,8
1620,37,8
1630,37,6
1630,41,6
1702,7,8
1702,32,8
1702,36,8
1702,37,8
1702,41,8
1187,48,24
1187,52,24
978,38,6
982,54,10
1708,37,12
1708,41,12
1654,23,8
1654,49,8
1654,51,8
1654,54,8
998,21,6
1660,8,24
1660,9,24
1660,36,24
1660,37,24
1604,37,12
1604,41,12
1032,54,8
1048,21,20
1072,21,6
1087,48,22
1087,50,22
1087,52,22
1087,53,22
1109,10,10
1109,11,10
1112,48,8
1112,52,8
1130,30,8
1130,58,8
1164,49,18
1164,51,18
1165,48,4
1165,50,4
1165,52,4
1165,53,4
1166,36,16
1166,37,16
1182,48,18
1182,52,18
1192,21,18
1793,7,12
1793,32,12
1793,36,12
1793,37,12
1793,41,12
1204,30,18
1204,58,18
1245,7,12
1245,32,12
1245,36,12
1245,37,12
1245,39,12
1245,41,12
1245,56,12
1245,57,12
1246,48,22
1246,52,22
1251,10,4
1251,11,4
1252,20,12
1252,21,12
1254,20,12
1254,21,12
1256,21,10
1268,30,20
1268,58,20
1720,37,8
1720,41,8
1293,48,14
1293,50,14
1293,52,14
1293,53,14
1664,37,12
1664,41,12
1303,10,16
1303,11,16
1672,37,8
1672,41,8
738,21,10
762,21,6
1676,7,8
1676,32,8
1676,36,8
1676,37,8
1676,41,8
1320,30,22
1320,58,22
1624,37,22
1624,41,22
1704,7,14
1704,36,14
1704,37,14
1343,48,16
1343,50,16
1343,52,16
1343,53,16
1378,32,12
1378,39,12
1383,48,8
1383,50,8
1383,52,8
1383,53,8
1392,56,14
1392,57,14
1400,37,18
1400,41,18
1416,56,14
1416,57,14
1432,49,24
1432,51,24
1460,49,4
1460,51,4
1461,48,10
1461,50,10
1461,52,10
1461,53,10
1499,48,14
1499,50,14
1499,52,14
1499,53,14
1694,8,4
1694,32,4
1694,39,4
1718,8,20
1718,32,20
1718,39,20
