path_id,link_id,number_of_slices
728,34,24
728,43,24
34,14,4
35,15,4
35,16,4
35,28,4
419,27,14
419,47,14
419,59,14
36,46,6
37,48,12
37,49,12
37,56,12
852,9,16
852,10,16
852,11,16
732,37,8
732,51,8
38,13,16
39,27,6
1028,30,22
1028,35,22
1028,38,22
1028,40,22
1028,57,22
1028,58,22
439,5,14
439,17,14
439,18,14
439,54,14
40,13,24
41,27,16
856,25,18
856,33,18
856,34,18
1030,5,4
1030,14,4
1030,15,4
1030,16,4
1030,30,4
1030,35,4
1030,38,4
1030,40,4
1030,47,4
1030,54,4
1030,57,4
1030,58,4
1030,59,4
433,4,24
433,14,24
433,15,24
433,16,24
433,17,24
433,18,24
433,19,24
433,20,24
42,12,10
43,1,12
43,2,12
43,3,12
43,22,12
43,27,12
43,28,12
43,54,12
427,0,20
427,2,20
427,21,20
427,22,20
427,24,20
427,31,20
427,36,20
427,37,20
427,42,20
427,45,20
427,51,20
44,11,20
45,9,12
45,10,12
45,31,12
45,37,12
45,51,12
860,9,24
860,10,24
860,11,24
437,32,8
437,52,8
437,53,8
46,57,10
47,12,22
47,29,22
47,30,22
47,35,22
47,38,22
47,39,22
47,40,22
47,42,22
47,58,22
1036,30,14
1036,35,14
1036,38,14
1036,40,14
1036,48,14
1036,49,14
1036,57,14
447,13,24
447,29,24
447,39,24
48,38,16
49,1,8
49,12,8
49,29,8
49,30,8
49,35,8
49,39,8
49,40,8
49,57,8
49,58,8
928,12,18
928,13,18
928,42,18
1038,5,22
1038,6,22
1038,7,22
1038,8,22
1038,23,22
441,41,18
441,42,18
50,10,12
51,9,10
51,11,10
51,31,10
51,37,10
51,51,10
435,12,24
435,13,24
435,28,24
435,41,24
435,42,24
435,54,24
52,14,10
53,15,6
53,16,6
53,28,6
932,12,16
932,13,16
932,41,16
932,42,16
445,27,24
445,47,24
445,59,24
54,46,4
55,48,10
55,49,10
55,56,10
1044,30,18
1044,35,18
1044,38,18
1044,40,18
1044,48,18
1044,49,18
1044,57,18
391,4,14
391,17,14
391,18,14
391,54,14
56,13,12
57,27,18
936,0,4
936,21,4
936,42,4
1046,8,12
1046,22,12
1046,23,12
1046,24,12
1046,25,12
1046,36,12
1046,41,12
1046,42,12
1046,43,12
1046,45,12
385,5,14
385,14,14
385,15,14
385,16,14
385,17,14
385,18,14
385,19,14
385,20,14
58,13,22
59,27,18
443,41,8
443,42,8
60,12,4
61,3,10
61,13,10
61,22,10
61,28,10
61,41,10
61,42,10
61,54,10
940,1,8
940,5,8
940,12,8
940,27,8
940,28,8
940,54,8
389,32,18
389,52,18
389,53,18
62,57,18
63,1,22
63,12,22
63,29,22
63,30,22
63,35,22
63,38,22
63,39,22
63,40,22
63,58,22
65,15,6
65,16,6
65,28,6
1008,5,12
1008,28,12
1008,30,12
1008,35,12
1008,38,12
1008,40,12
1008,47,12
1008,54,12
1008,57,12
1008,58,12
1008,59,12
1118,9,6
1118,10,6
1118,11,6
1118,32,6
1118,52,6
1118,53,6
457,1,22
457,12,22
457,27,22
457,28,22
457,41,22
457,54,22
66,27,14
67,13,18
68,13,20
69,27,10
1012,4,18
1012,28,18
1012,30,18
1012,35,18
1012,38,18
1012,40,18
1012,47,18
1012,54,18
1012,57,18
1012,58,18
1012,59,18
461,3,4
461,7,4
461,24,4
461,36,4
461,45,4
70,12,10
71,2,8
71,3,8
71,22,8
71,27,8
71,28,8
71,42,8
71,54,8
72,57,22
73,1,6
73,12,6
73,29,6
73,30,6
73,35,6
73,38,6
73,39,6
73,40,6
73,58,6
1016,4,18
1016,28,18
1016,30,18
1016,35,18
1016,38,18
1016,40,18
1016,47,18
1016,54,18
1016,57,18
1016,58,18
1016,59,18
465,1,22
465,41,22
74,14,24
75,15,14
75,16,14
75,28,14
459,32,14
459,52,14
459,53,14
76,13,18
77,27,16
1020,5,24
1020,14,24
1020,15,24
1020,16,24
1020,30,24
1020,35,24
1020,38,24
1020,40,24
1020,47,24
1020,54,24
1020,57,24
1020,58,24
1020,59,24
469,13,6
469,47,6
469,59,6
78,13,14
79,27,6
479,1,10
479,12,10
479,13,10
479,28,10
479,41,10
479,54,10
801,2,20
801,4,20
801,12,20
801,13,20
801,22,20
801,28,20
801,42,20
801,54,20
80,12,8
81,3,10
81,13,10
81,22,10
81,28,10
81,41,10
81,42,10
81,54,10
960,5,20
960,27,20
960,28,20
960,54,20
473,0,18
473,1,18
473,2,18
473,21,18
473,22,18
473,24,18
473,31,18
473,36,18
473,37,18
473,45,18
473,51,18
82,14,10
83,15,8
83,16,8
83,28,8
467,1,10
467,41,10
84,27,10
805,25,16
805,31,16
805,33,16
805,34,16
805,43,16
85,13,14
964,1,4
964,4,4
964,12,4
964,27,4
964,28,4
964,54,4
477,0,12
477,21,12
477,42,12
477,52,12
477,53,12
86,13,12
87,27,24
88,12,20
809,5,12
809,14,12
809,15,12
809,16,12
809,19,12
809,20,12
809,54,12
89,1,22
89,2,22
89,3,22
89,22,22
89,27,22
89,28,22
89,54,22
968,0,6
968,1,6
968,21,6
90,14,24
91,15,20
91,16,20
91,28,20
92,13,10
813,3,14
813,4,14
813,24,14
813,36,14
813,45,14
93,27,6
972,1,4
972,5,4
972,12,4
972,13,4
972,28,4
972,54,4
94,13,10
95,27,24
1148,1,10
1148,9,10
1148,10,10
1148,11,10
1148,32,10
1148,52,10
1148,53,10
96,12,4
97,3,24
97,13,24
97,22,24
97,28,24
97,41,24
97,42,24
97,54,24
912,12,16
912,13,16
912,41,16
912,42,16
1150,1,8
1150,9,8
1150,10,8
1150,11,8
1150,32,8
1150,52,8
1150,53,8
489,1,14
489,41,14
98,14,14
99,15,16
99,16,16
99,28,16
483,3,8
483,7,8
483,24,8
483,36,8
483,45,8
100,27,18
101,13,14
916,12,6
916,13,6
916,41,6
916,42,6
493,0,16
493,1,16
493,2,16
493,9,16
493,10,16
493,11,16
493,21,16
493,22,16
493,24,16
493,36,16
493,45,16
102,13,12
103,27,20
1092,1,10
1092,32,10
1092,33,10
1092,52,10
1092,53,10
503,32,14
503,52,14
503,53,14
104,12,24
105,1,12
105,2,12
105,3,12
105,22,12
105,27,12
105,28,12
105,54,12
920,12,24
920,13,24
920,41,24
920,42,24
1094,1,8
1094,14,8
1094,15,8
1094,16,8
1094,17,8
1094,18,8
1094,19,8
1094,20,8
1094,30,8
1094,35,8
1094,38,8
1094,40,8
1094,47,8
1094,57,8
1094,58,8
1094,59,8
497,3,10
497,7,10
497,24,10
497,36,10
497,45,10
106,14,6
107,15,6
107,16,6
107,28,6
108,7,14
109,3,24
109,4,24
109,6,24
109,24,24
109,36,24
109,45,24
924,12,12
924,13,12
924,41,12
924,42,12
110,12,6
111,3,6
111,13,6
111,22,6
111,28,6
111,41,6
111,42,6
111,54,6
1100,8,24
1100,9,24
1100,10,24
1100,11,24
1100,23,24
1100,32,24
1100,52,24
1100,53,24
511,0,4
511,1,4
511,2,4
511,21,4
511,22,4
511,24,4
511,31,4
511,36,4
511,37,4
511,45,4
511,51,4
112,14,10
113,15,16
113,16,16
113,28,16
992,4,16
992,6,16
992,7,16
992,8,16
992,12,16
992,13,16
992,23,16
992,25,16
992,28,16
992,34,16
992,43,16
992,54,16
1102,14,4
1102,15,4
1102,16,4
1102,17,4
1102,18,4
1102,19,4
1102,20,4
1102,30,4
1102,35,4
1102,38,4
1102,40,4
1102,42,4
1102,47,4
1102,57,4
1102,58,4
1102,59,4
505,4,22
505,17,22
505,18,22
505,54,22
114,18,10
115,5,4
115,17,4
115,19,4
115,20,4
115,54,4
499,1,14
499,12,14
499,27,14
499,28,14
499,41,14
499,54,14
116,43,24
117,9,14
117,10,14
117,11,14
117,25,14
117,33,14
117,34,14
996,30,24
996,35,24
996,38,24
996,40,24
996,57,24
509,41,4
509,42,4
118,7,12
1108,9,24
1108,10,24
1108,11,24
1108,32,24
1108,52,24
1108,53,24
455,0,4
455,21,4
455,42,4
455,52,4
455,53,4
121,1,14
121,2,14
121,3,14
121,22,14
121,27,14
121,28,14
121,54,14
1000,17,18
1000,18,18
1000,27,18
1000,28,18
449,0,22
449,9,22
449,10,22
449,11,22
449,21,22
449,22,22
449,24,22
449,36,22
449,41,22
449,42,22
449,45,22
1110,8,24
1110,9,24
1110,10,24
1110,11,24
1110,23,24
1110,32,24
1110,52,24
1110,53,24
122,14,8
123,15,20
123,16,20
123,28,20
507,41,4
507,42,4
124,18,16
125,5,10
125,17,10
125,19,10
125,20,10
125,54,10
1004,30,18
1004,35,18
1004,38,18
1004,40,18
1004,57,18
453,3,6
453,7,6
453,24,6
453,36,6
453,45,6
126,43,18
127,25,10
127,31,10
127,33,10
127,34,10
127,37,10
127,51,10
128,7,8
785,3,10
785,5,10
785,24,10
785,36,10
785,45,10
314,0,20
314,21,20
129,3,6
129,4,6
129,6,6
129,24,6
129,36,6
129,45,6
260,33,14
131,3,16
131,13,16
131,22,16
131,28,16
131,41,16
131,42,16
131,54,16
132,41,14
789,16,8
789,27,8
789,28,8
318,25,4
318,43,4
133,2,4
134,41,22
312,47,18
312,59,18
135,2,12
793,2,8
793,8,8
793,22,8
793,23,8
793,24,8
793,31,8
793,36,8
793,37,8
793,42,8
793,45,8
793,51,8
136,14,16
258,7,18
137,15,14
137,16,14
137,28,14
138,18,22
268,6,12
139,5,22
139,17,22
139,19,22
139,20,22
139,54,22
140,7,24
797,31,4
797,37,4
797,51,4
262,6,8
141,3,12
141,4,12
141,6,12
141,24,12
141,36,12
141,45,12
142,12,18
256,6,24
143,1,14
143,2,14
143,3,14
143,22,14
143,27,14
143,28,14
143,54,14
144,41,16
865,9,8
865,10,8
865,11,8
266,33,24
145,2,16
146,41,8
1159,8,14
1159,22,14
1159,23,14
1159,24,14
1159,36,14
1159,41,14
1159,45,14
276,6,12
147,2,22
148,18,22
869,31,22
869,37,22
869,43,22
869,51,22
270,42,12
149,5,8
149,17,8
149,19,8
149,20,8
149,54,8
150,7,14
264,42,16
151,3,20
151,4,20
151,6,20
151,24,20
151,36,20
151,45,20
873,31,14
873,37,14
873,51,14
274,33,24
154,41,18
284,42,12
155,2,18
156,41,10
877,31,14
877,37,14
877,51,14
1153,8,4
1153,22,4
1153,23,4
1153,24,4
1153,36,4
1153,41,4
1153,45,4
278,42,8
157,2,10
158,18,6
159,5,22
159,17,22
159,19,22
159,20,22
159,54,22
160,7,18
817,9,12
817,10,12
817,11,12
161,3,4
161,4,4
161,6,4
161,24,4
161,36,4
161,45,4
976,32,20
976,33,20
976,52,20
976,53,20
292,6,20
163,1,12
163,2,12
163,3,12
163,22,12
163,27,12
163,28,12
163,54,12
821,1,24
821,2,24
821,8,24
821,22,24
821,23,24
821,24,24
821,31,24
821,36,24
821,37,24
821,45,24
821,51,24
164,41,12
165,2,8
980,8,24
980,22,24
980,23,24
980,24,24
980,31,24
980,36,24
980,37,24
980,41,24
980,45,24
980,51,24
166,53,22
168,52,20
825,3,10
825,5,10
825,24,10
825,36,10
825,45,10
290,6,18
169,0,8
169,21,8
169,32,8
169,53,8
984,30,4
984,35,4
984,38,4
984,40,4
984,57,4
170,19,6
1119,1,20
1119,8,20
1119,22,20
1119,23,20
1119,24,20
1119,36,20
1119,41,20
1119,45,20
300,0,16
300,21,16
171,5,8
171,17,8
171,18,8
171,20,8
171,54,8
172,20,12
829,9,22
829,10,22
829,11,22
829,31,22
294,6,18
174,25,4
288,6,20
175,31,22
175,33,22
175,34,22
175,37,22
175,43,22
175,51,22
769,32,10
769,52,10
769,53,10
176,6,22
298,28,20
177,3,24
177,5,24
177,7,24
177,24,24
177,36,24
177,45,24
178,7,16
308,25,14
308,43,14
179,3,8
179,4,8
179,6,8
179,24,8
179,36,8
179,45,8
773,9,18
773,10,18
773,11,18
1113,1,22
1113,2,22
1113,8,22
1113,22,22
1113,23,22
1113,24,22
1113,36,22
1113,45,22
302,22,12
302,41,12
182,19,8
296,6,12
184,20,20
777,25,22
777,31,22
777,33,22
777,34,22
777,43,22
306,15,16
306,16,16
186,6,14
316,2,8
316,22,8
187,3,10
187,5,10
187,7,10
187,24,10
187,36,10
187,45,10
188,7,12
310,19,8
310,20,8
189,3,10
189,4,10
189,6,10
189,24,10
189,36,10
189,45,10
304,15,20
304,16,20
192,19,8
378,29,22
378,39,22
194,20,10
324,47,16
324,59,16
196,6,18
853,31,14
853,37,14
853,51,14
382,24,4
382,36,4
197,3,20
197,5,20
197,7,20
197,24,20
197,36,20
197,45,20
198,7,24
199,3,4
199,4,4
199,6,4
199,24,4
199,36,4
199,45,4
857,9,6
857,10,6
857,11,6
857,43,6
202,32,20
332,51,14
203,0,22
203,21,22
203,52,22
203,53,22
204,5,14
861,31,8
861,37,8
861,51,8
326,51,16
205,4,20
206,19,6
320,19,16
320,20,16
208,6,4
929,30,18
929,35,18
929,38,18
929,40,18
929,47,18
929,57,18
929,58,18
929,59,18
330,3,24
330,22,24
209,3,18
209,4,18
209,7,18
209,24,18
209,36,18
209,45,18
210,7,4
211,3,6
211,5,6
211,6,6
211,24,6
211,36,6
211,45,6
334,0,12
334,21,12
214,4,22
328,22,22
328,41,22
215,5,6
937,2,12
937,8,12
937,22,12
937,23,12
937,24,12
937,25,12
937,33,12
937,34,12
937,36,12
937,43,12
937,45,12
216,4,22
217,5,16
218,19,8
348,28,4
348,54,4
557,14,24
557,15,24
557,16,24
557,27,24
220,6,18
342,29,22
342,39,22
221,3,6
221,5,6
221,7,6
221,24,6
221,36,6
221,45,6
222,7,12
336,19,22
336,20,22
223,3,20
223,4,20
223,6,20
223,24,20
223,36,20
223,45,20
282,6,14
226,5,4
356,19,24
356,20,24
227,4,10
228,19,4
885,9,16
885,10,16
885,11,16
230,6,18
231,3,10
231,4,10
231,7,10
231,24,10
231,36,10
231,45,10
232,7,4
889,31,6
889,37,6
889,51,6
354,0,10
354,21,10
233,3,8
233,5,8
233,6,8
233,24,8
233,36,8
233,45,8
364,47,12
364,59,12
236,9,24
893,25,10
893,33,10
893,34,10
893,43,10
1169,2,20
1169,8,20
1169,22,20
1169,23,20
1169,24,20
1169,36,20
1169,45,20
237,10,24
237,11,24
237,31,24
237,37,24
237,51,24
238,6,8
352,51,24
239,3,20
239,4,20
239,7,20
239,24,20
239,36,20
239,45,20
240,7,18
362,29,4
362,39,4
372,19,10
372,20,10
244,9,14
837,25,12
837,33,12
837,34,12
837,43,12
1177,2,10
1177,8,10
1177,22,10
1177,23,10
1177,24,10
1177,36,10
1177,45,10
245,10,24
245,11,24
245,31,24
245,37,24
245,51,24
246,31,14
247,9,20
247,10,20
247,11,20
247,37,20
247,51,20
248,6,14
841,9,22
841,10,22
841,11,22
841,31,22
370,0,4
370,21,4
250,7,8
380,47,10
380,59,10
845,31,14
845,33,14
845,37,14
845,51,14
254,33,4
255,9,16
255,10,16
255,11,16
255,25,16
255,34,16
255,43,16
688,0,16
688,21,16
261,25,6
261,31,6
261,34,6
261,37,6
261,43,6
261,51,6
692,25,12
692,33,12
692,34,12
692,43,12
696,37,24
696,51,24
267,9,10
267,10,10
267,11,10
267,25,10
267,34,10
267,43,10
700,0,10
700,21,10
640,0,6
640,21,6
275,25,8
275,31,8
275,34,8
275,37,8
275,43,8
275,51,8
644,31,20
644,37,20
644,51,20
648,4,8
648,6,8
648,7,8
652,0,4
652,21,4
289,3,8
289,4,8
289,7,8
289,24,8
289,36,8
289,45,8
592,5,12
592,6,12
592,7,12
596,32,14
596,53,14
299,14,18
299,15,18
299,16,18
301,32,14
301,52,14
301,53,14
604,4,22
604,6,22
604,7,22
672,0,20
672,21,20
309,9,16
309,10,16
309,11,16
309,33,16
309,34,16
676,25,20
676,33,20
676,34,20
676,43,20
313,27,10
313,29,10
313,39,10
680,5,8
680,6,8
680,7,8
315,32,12
315,52,12
315,53,12
684,37,14
684,51,14
319,9,6
319,10,6
319,11,6
319,33,6
319,34,6
323,29,22
323,30,22
323,35,22
323,38,22
323,39,22
323,40,22
323,57,22
323,58,22
325,27,22
325,29,22
325,39,22
327,9,6
327,10,6
327,11,6
327,31,6
327,37,6
333,9,12
333,10,12
333,11,12
333,31,12
333,37,12
335,32,12
335,52,12
335,53,12
1062,14,16
1062,15,16
1062,16,16
1062,17,16
1062,18,16
1062,30,16
1062,35,16
1062,38,16
1062,40,16
1062,47,16
1062,57,16
1062,58,16
1062,59,16
704,37,6
704,51,6
708,0,8
708,21,8
1060,32,22
1060,37,22
1060,51,22
1060,52,22
1060,53,22
344,47,14
344,59,14
553,32,8
553,52,8
553,53,8
345,27,16
345,29,16
345,39,16
712,9,24
712,10,24
712,11,24
346,51,6
347,9,16
347,10,16
347,11,16
347,31,16
347,37,16
716,37,6
716,51,6
656,31,14
656,37,14
656,51,14
355,32,6
355,52,6
355,53,6
660,37,18
660,51,18
664,4,10
664,6,10
664,7,10
365,27,10
365,29,10
365,39,10
668,37,8
668,51,8
371,32,12
371,52,12
371,53,12
744,0,16
744,21,16
381,27,8
381,29,8
381,39,8
748,9,6
748,10,6
748,11,6
388,0,16
388,21,16
390,19,6
390,20,6
537,32,14
537,52,14
537,53,14
396,29,12
396,39,12
541,14,18
541,15,18
541,16,18
541,27,18
398,47,22
398,59,22
402,8,14
402,23,14
404,56,6
404,58,6
613,32,12
613,52,12
613,53,12
410,0,6
410,21,6
412,19,14
412,20,14
621,32,24
621,52,24
621,53,24
418,29,6
418,39,6
420,30,12
420,40,12
724,6,24
724,7,24
422,47,8
422,59,8
1076,14,16
1076,15,16
1076,16,16
1076,17,16
1076,18,16
1076,30,16
1076,35,16
1076,38,16
1076,40,16
1076,47,16
1076,57,16
1076,58,16
1076,59,16
426,8,24
426,23,24
428,56,16
428,58,16
573,32,4
573,52,4
573,53,4
430,5,10
430,6,10
436,0,24
436,21,24
438,19,18
438,20,18
521,32,20
521,52,20
521,53,20
444,29,20
444,39,20
446,47,16
446,59,16
448,8,8
448,23,8
450,56,16
450,58,16
452,4,10
452,6,10
597,0,10
597,21,10
597,52,10
458,0,24
458,21,24
460,5,10
460,6,10
462,19,14
462,20,14
468,29,16
468,39,16
677,31,8
677,37,8
677,51,8
472,8,24
472,23,24
474,56,4
474,58,4
685,9,6
685,10,6
685,11,6
685,31,6
480,0,4
480,21,4
625,32,16
625,52,16
625,53,16
482,5,20
482,6,20
484,19,10
484,20,10
633,32,18
633,52,18
633,53,18
492,8,16
492,23,16
494,56,22
494,58,22
496,5,8
496,6,8
502,0,16
502,21,16
504,19,16
504,20,16
585,32,8
585,52,8
585,53,8
589,32,24
589,52,24
589,53,24
510,8,6
510,23,6
512,56,18
512,58,18
520,0,16
520,21,16
522,19,14
522,20,14
526,8,18
526,23,18
528,56,10
528,58,10
530,14,18
530,15,18
534,33,4
534,34,4
536,0,20
536,21,20
538,19,8
538,20,8
544,56,14
544,58,14
546,14,10
546,15,10
550,33,4
550,34,4
551,25,20
551,31,20
551,37,20
551,43,20
551,51,20
552,0,24
552,21,24
554,19,16
554,20,16
558,56,8
558,58,8
560,14,16
560,15,16
562,33,20
562,34,20
564,14,8
564,15,8
566,0,10
566,21,10
567,32,24
567,52,24
567,53,24
568,56,16
568,58,16
570,33,14
570,34,14
571,25,20
571,31,20
571,37,20
571,43,20
571,51,20
572,0,8
572,21,8
575,0,10
575,21,10
575,32,10
576,56,16
576,58,16
580,33,18
580,34,18
582,0,20
582,21,20
584,0,20
584,21,20
586,0,12
586,21,12
588,0,14
588,21,14
594,0,22
594,21,22
598,0,12
598,21,12
622,4,4
622,6,4
622,7,4
638,0,4
638,21,4
659,25,6
659,33,6
659,34,6
659,43,6
674,30,4
674,35,4
674,40,4
679,25,24
679,33,24
679,34,24
679,43,24
690,6,8
690,7,8
711,25,22
711,33,22
711,34,22
711,43,22
713,25,6
713,33,6
713,34,6
713,43,6
749,25,4
749,33,4
749,34,4
749,43,4
772,25,14
772,33,14
772,34,14
772,43,14
774,25,22
774,33,22
774,34,22
774,43,22
798,25,8
798,33,8
798,34,8
798,43,8
816,25,6
816,33,6
816,34,6
816,43,6
822,25,20
822,34,20
822,43,20
834,25,6
834,33,6
834,34,6
834,43,6
842,25,24
842,33,24
842,34,24
844,25,22
844,34,22
844,43,22
864,25,20
864,33,20
864,34,20
864,43,20
868,25,12
868,33,12
868,34,12
875,25,20
875,33,20
875,34,20
875,43,20
878,25,4
878,33,4
878,34,4
882,25,12
882,33,12
882,34,12
882,43,12
890,30,8
890,35,8
890,38,8
890,40,8
927,30,6
927,35,6
927,38,6
927,40,6
927,47,6
927,57,6
927,58,6
927,59,6
966,30,22
966,35,22
966,38,22
966,40,22
966,57,22
