path_id,link_id,number_of_slices
229,26,24
230,41,24
280,34,10
231,2,10
231,3,10
231,4,10
231,34,10
231,35,10
231,36,10
231,37,10
231,38,10
231,39,10
231,40,10
232,38,18
354,0,16
233,2,20
233,3,20
233,4,20
233,34,20
233,35,20
233,36,20
233,37,20
233,39,20
233,40,20
233,41,20
234,37,22
364,16,24
364,29,24
235,2,14
235,3,14
235,4,14
235,34,14
235,35,14
235,36,14
235,38,14
235,39,14
235,40,14
235,41,14
236,22,16
358,29,14
358,30,14
237,15,4
237,16,4
237,18,4
238,34,10
352,10,4
240,30,12
362,1,4
362,33,4
241,16,10
241,17,10
242,29,20
372,21,10
372,28,10
244,41,20
366,0,10
366,30,10
246,38,6
360,38,6
360,39,6
247,2,24
247,3,24
247,4,24
247,34,24
247,35,24
247,36,24
247,37,24
247,39,24
247,40,24
247,41,24
248,37,12
370,15,12
370,17,12
249,1,22
249,21,22
249,28,22
249,33,22
249,34,22
249,35,22
249,36,22
249,38,22
249,39,22
249,40,22
249,41,22
250,22,6
380,40,14
251,15,20
251,16,20
251,18,20
252,34,20
374,29,8
253,2,18
253,3,18
253,4,18
253,35,18
253,36,18
253,37,18
253,38,18
253,39,18
253,40,18
253,41,18
254,30,16
255,16,10
255,17,10
257,0,6
257,1,6
257,26,6
259,2,6
259,3,6
259,4,6
259,34,6
259,35,6
259,36,6
259,37,6
259,38,6
259,39,6
259,40,6
692,5,22
692,6,22
261,1,20
261,21,20
261,28,20
261,33,20
261,34,20
261,35,20
261,36,20
261,37,20
261,39,20
261,40,20
261,41,20
263,2,6
263,3,6
263,4,6
263,34,6
263,35,6
263,36,6
263,38,6
263,39,6
263,40,6
263,41,6
696,5,14
696,9,14
265,15,24
265,16,24
265,18,24
267,1,4
267,21,4
267,28,4
267,33,4
267,35,4
267,36,4
267,37,4
267,38,4
267,39,4
267,40,4
267,41,4
700,5,4
700,6,4
269,2,16
269,3,16
269,4,16
269,34,16
269,36,16
269,37,16
269,38,16
269,39,16
269,40,16
269,41,16
271,0,14
271,1,14
271,26,14
273,2,12
273,3,12
273,4,12
273,34,12
273,35,12
273,36,12
273,37,12
273,38,12
273,39,12
273,40,12
644,5,10
644,9,10
277,2,20
277,3,20
277,4,20
277,34,20
277,35,20
277,36,20
277,38,20
277,39,20
277,40,20
277,41,20
279,15,16
279,16,16
279,18,16
281,1,22
281,21,22
281,28,22
281,33,22
281,35,22
281,36,22
281,37,22
281,38,22
281,39,22
281,40,22
281,41,22
283,2,4
283,3,4
283,4,4
283,34,4
283,36,4
283,37,4
283,38,4
283,39,4
283,40,4
283,41,4
652,5,4
652,6,4
285,0,10
285,1,10
285,26,10
287,2,4
287,3,4
287,4,4
287,35,4
287,36,4
287,37,4
287,38,4
287,39,4
287,40,4
287,41,4
592,5,6
592,6,6
289,1,12
289,21,12
289,28,12
289,33,12
289,34,12
289,36,12
289,37,12
289,38,12
289,39,12
289,40,12
289,41,12
291,0,22
291,1,22
291,26,22
596,5,8
596,6,8
293,2,20
293,3,20
293,4,20
293,35,20
293,36,20
293,37,20
293,38,20
293,39,20
293,40,20
293,41,20
295,2,4
295,3,4
295,4,4
295,34,4
295,36,4
295,37,4
295,38,4
295,39,4
295,40,4
295,41,4
600,0,22
600,16,22
297,0,24
297,1,24
297,26,24
604,40,18
604,41,18
301,2,12
301,3,12
301,4,12
301,34,12
301,36,12
301,37,12
301,38,12
301,39,12
301,40,12
301,41,12
303,0,12
303,1,12
303,26,12
672,39,6
672,40,6
672,41,6
305,2,8
305,3,8
305,4,8
305,35,8
305,36,8
305,37,8
305,38,8
305,39,8
305,40,8
305,41,8
676,5,14
676,6,14
309,4,22
309,32,22
680,5,4
680,6,4
752,0,10
752,29,10
321,18,12
321,22,12
321,30,12
323,4,22
323,32,22
329,4,4
329,32,4
708,5,20
708,6,20
341,18,6
341,22,6
341,30,6
343,4,12
343,32,12
344,29,8
712,5,10
712,9,10
346,40,12
716,5,4
716,6,4
349,4,22
349,32,22
350,29,20
353,7,4
353,9,4
353,11,4
353,21,4
353,31,4
660,0,14
660,16,14
359,0,4
359,1,4
359,16,4
359,17,4
359,26,4
664,5,18
664,6,18
668,5,4
668,9,4
371,18,24
371,22,24
371,30,24
740,5,22
740,6,22
373,4,10
373,32,10
377,7,4
377,9,4
377,11,4
377,21,4
377,31,4
748,34,4
748,35,4
383,7,20
383,9,20
383,21,20
383,31,20
384,21,12
384,28,12
533,8,4
533,28,4
533,31,4
388,10,18
390,0,4
392,29,4
392,30,4
394,38,16
394,39,16
609,8,20
609,28,20
609,31,20
400,0,14
400,30,14
613,10,24
613,11,24
613,21,24
613,28,24
404,15,4
404,17,4
406,21,18
406,28,18
617,8,10
617,28,10
617,31,10
408,29,6
410,9,24
412,10,22
414,0,14
416,10,8
416,11,8
720,36,12
720,37,12
417,7,24
417,9,24
417,21,24
417,31,24
565,8,22
565,28,22
565,31,22
724,34,14
724,35,14
724,36,14
724,37,14
424,9,18
426,10,12
573,8,20
573,28,20
573,31,20
430,38,22
430,39,22
513,8,4
513,28,4
513,31,4
438,5,16
438,6,16
593,8,22
593,28,22
593,31,22
448,9,12
450,10,24
597,8,24
597,28,24
597,31,24
452,0,8
454,10,14
454,11,14
456,19,24
456,23,24
464,9,14
466,10,14
470,38,24
470,39,24
681,8,6
681,28,6
681,31,6
478,5,16
478,6,16
490,10,6
494,10,12
494,11,12
496,19,18
496,23,18
498,18,6
498,22,6
512,5,4
512,6,4
519,5,14
519,7,14
519,31,14
522,19,8
522,23,8
524,18,4
524,22,4
527,5,24
527,7,24
527,31,24
532,5,24
532,6,24
536,19,24
536,23,24
538,18,18
538,22,18
544,5,4
544,6,4
546,18,24
546,22,24
548,18,18
548,22,18
554,5,14
554,6,14
558,23,20
558,27,20
560,18,22
560,22,22
564,5,22
564,6,22
568,23,24
568,27,24
572,5,22
572,6,22
574,23,20
574,27,20
582,5,10
582,6,10
584,23,14
584,27,14
594,7,10
594,31,10
598,5,6
598,9,6
599,4,10
599,10,10
599,11,10
599,32,10
606,39,4
606,40,4
606,41,4
610,7,18
610,31,18
622,7,4
622,31,4
630,39,6
630,40,6
630,41,6
645,4,6
645,10,6
645,11,6
645,32,6
663,8,4
663,28,4
663,31,4
713,4,14
713,10,14
713,11,14
713,32,14
734,36,12
734,37,12
467,7,4
467,9,4
467,11,4
467,21,4
467,31,4
262,37,16
776,9,14
776,10,14
776,11,14
778,9,22
778,10,22
778,11,22
780,10,6
780,23,6
780,27,6
784,10,18
784,23,18
784,27,18
790,10,12
790,23,12
790,27,12
794,10,18
794,23,18
794,27,18
802,10,18
802,15,18
802,17,18
802,23,18
802,27,18
802,30,18
556,18,6
556,22,6
