path_id,link_id,number_of_slices
469,21,16
469,26,16
469,29,16
469,52,16
469,82,16
469,95,16
78,15,4
78,27,4
78,38,4
79,4,20
79,11,20
79,19,20
79,20,20
79,21,20
79,26,20
79,43,20
79,66,20
79,69,20
79,70,20
479,17,18
479,24,18
479,49,18
479,71,18
479,72,18
479,80,18
479,87,18
479,89,18
479,102,18
479,104,18
479,105,18
80,15,6
80,27,6
80,38,6
801,23,4
801,48,4
801,81,4
801,88,4
81,4,8
81,11,8
81,19,8
81,20,8
81,21,8
81,26,8
81,43,8
81,66,8
81,69,8
81,70,8
960,45,10
960,50,10
960,72,10
473,21,10
473,26,10
473,29,10
473,52,10
473,82,10
473,95,10
82,15,10
82,27,10
82,38,10
83,4,16
83,11,16
83,19,16
83,20,16
83,21,16
83,26,16
83,43,16
83,66,16
83,69,16
83,70,16
467,8,18
467,67,18
467,68,18
467,70,18
467,71,18
467,83,18
467,101,18
467,102,18
467,105,18
84,15,16
84,27,16
84,38,16
805,7,22
805,31,22
805,55,22
805,92,22
805,93,22
85,4,12
85,11,12
85,19,12
85,20,12
85,21,12
85,26,12
85,43,12
85,66,12
85,69,12
85,70,12
964,80,24
477,17,4
477,24,4
477,49,4
477,71,4
477,72,4
477,80,4
477,87,4
477,89,4
477,102,4
477,104,4
477,105,4
86,15,18
86,27,18
86,38,18
87,4,24
87,11,24
87,19,24
87,20,24
87,21,24
87,26,24
87,43,24
87,66,24
87,69,24
87,70,24
88,15,10
88,27,10
88,38,10
809,7,10
809,31,10
809,55,10
809,92,10
809,93,10
89,4,20
89,11,20
89,19,20
89,20,20
89,21,20
89,26,20
89,43,20
89,66,20
89,69,20
89,70,20
968,80,6
90,6,16
90,16,16
90,58,16
90,59,16
90,60,16
90,92,16
91,5,14
91,19,14
91,30,14
91,37,14
91,39,14
91,85,14
91,86,14
475,17,16
475,24,16
475,49,16
475,71,16
475,72,16
475,80,16
475,87,16
475,89,16
475,102,16
475,104,16
475,105,16
92,6,10
92,16,10
92,58,10
92,59,10
92,60,10
92,92,10
813,7,10
813,31,10
813,55,10
813,59,10
813,93,10
93,5,8
93,19,8
93,30,8
93,37,8
93,39,8
93,85,8
93,86,8
972,80,12
94,6,10
94,16,10
94,58,10
94,59,10
94,60,10
94,92,10
95,5,8
95,19,8
95,30,8
95,37,8
95,39,8
95,85,8
95,86,8
495,71,8
495,73,8
495,102,8
495,104,8
495,105,8
96,6,16
96,16,16
96,58,16
96,59,16
96,60,16
96,92,16
97,5,10
97,19,10
97,30,10
97,37,10
97,39,10
97,85,10
97,86,10
912,89,24
489,17,20
489,24,20
489,49,20
489,71,20
489,72,20
489,80,20
489,87,20
489,89,20
489,102,20
489,104,20
489,105,20
98,6,16
98,16,16
98,58,16
98,59,16
98,60,16
98,92,16
99,5,22
99,19,22
99,30,22
99,37,22
99,39,22
99,85,22
99,86,22
483,17,22
483,24,22
483,49,22
483,71,22
483,72,22
483,80,22
483,87,22
483,89,22
483,102,22
483,104,22
483,105,22
100,6,20
100,16,20
100,58,20
100,59,20
100,60,20
100,92,20
101,5,10
101,19,10
101,30,10
101,37,10
101,39,10
101,85,10
101,86,10
916,89,14
493,71,24
493,73,24
493,102,24
493,104,24
493,105,24
102,6,18
102,16,18
102,58,18
102,59,18
102,60,18
102,92,18
103,5,22
103,19,22
103,30,22
103,37,22
103,39,22
103,85,22
103,86,22
503,2,12
503,4,12
503,8,12
503,9,12
503,10,12
503,13,12
503,40,12
503,41,12
503,46,12
503,67,12
503,68,12
503,71,12
503,83,12
503,101,12
503,102,12
503,105,12
104,6,24
104,16,24
104,58,24
104,59,24
104,60,24
104,92,24
105,5,10
105,19,10
105,30,10
105,37,10
105,39,10
105,85,10
105,86,10
920,89,10
497,71,12
497,73,12
497,102,12
497,104,12
497,105,12
106,6,14
106,16,14
106,58,14
106,59,14
106,60,14
106,92,14
107,5,12
107,19,12
107,30,12
107,37,12
107,39,12
107,85,12
107,86,12
491,17,8
491,24,8
491,49,8
491,71,8
491,72,8
491,80,8
491,87,8
491,89,8
491,102,8
491,104,8
491,105,8
108,6,20
108,16,20
108,58,20
108,59,20
108,60,20
108,92,20
109,5,20
109,19,20
109,30,20
109,37,20
109,39,20
109,85,20
109,86,20
924,89,4
501,2,14
501,8,14
501,9,14
501,10,14
501,13,14
501,14,14
501,46,14
501,67,14
501,68,14
501,70,14
501,71,14
501,83,14
501,101,14
501,102,14
501,105,14
110,6,6
110,16,6
110,58,6
110,59,6
110,60,6
110,92,6
111,5,10
111,19,10
111,30,10
111,37,10
111,39,10
111,85,10
111,86,10
1100,17,20
1100,24,20
1100,73,20
1100,80,20
511,2,6
511,4,6
511,8,6
511,9,6
511,10,6
511,13,6
511,40,6
511,41,6
511,46,6
511,67,6
511,68,6
511,71,6
511,83,6
511,101,6
511,102,6
511,105,6
112,6,4
112,16,4
112,58,4
112,59,4
112,60,4
112,92,4
113,5,10
113,19,10
113,30,10
113,37,10
113,39,10
113,85,10
113,86,10
992,97,6
114,6,6
114,16,6
114,58,6
114,59,6
114,60,6
114,92,6
115,5,10
115,19,10
115,30,10
115,37,10
115,39,10
115,85,10
115,86,10
499,29,18
499,42,18
499,84,18
499,100,18
116,6,10
116,16,10
116,58,10
116,59,10
116,60,10
116,92,10
117,5,10
117,19,10
117,30,10
117,37,10
117,39,10
117,85,10
117,86,10
996,97,4
509,2,24
509,4,24
509,8,24
509,9,24
509,10,24
509,13,24
509,40,24
509,41,24
509,46,24
509,67,24
509,68,24
509,71,24
509,83,24
509,101,24
509,102,24
509,105,24
118,6,18
118,16,18
118,58,18
118,59,18
118,60,18
118,92,18
119,5,22
119,19,22
119,30,22
119,37,22
119,39,22
119,85,22
119,86,22
455,8,24
455,67,24
455,68,24
455,70,24
455,71,24
455,83,24
455,101,24
455,102,24
455,105,24
120,6,22
120,16,22
120,58,22
120,59,22
120,60,22
120,92,22
121,5,16
121,19,16
121,30,16
121,37,16
121,39,16
121,85,16
121,86,16
1000,97,6
1110,18,16
1110,25,16
1110,44,16
1110,49,16
1110,53,16
1110,54,16
1110,71,16
1110,88,16
1110,102,16
1110,104,16
1110,105,16
449,5,8
449,30,8
449,37,8
449,57,8
449,58,8
449,85,8
122,6,8
122,16,8
122,58,8
122,59,8
122,60,8
122,92,8
123,5,4
123,19,4
123,30,4
123,37,4
123,39,4
123,85,4
123,86,4
507,2,20
507,4,20
507,8,20
507,9,20
507,10,20
507,13,20
507,40,20
507,41,20
507,46,20
507,67,20
507,68,20
507,71,20
507,83,20
507,101,20
507,102,20
507,105,20
124,15,10
124,27,10
124,28,10
124,38,10
124,52,10
1004,91,16
453,8,20
453,67,20
453,68,20
453,70,20
453,71,20
453,83,20
453,101,20
453,102,20
453,105,20
126,15,10
126,27,10
126,28,10
126,38,10
126,52,10
128,15,6
128,27,6
128,28,6
128,38,6
128,52,6
785,17,22
785,18,22
785,24,22
785,25,22
785,44,22
785,53,22
785,54,22
785,80,22
314,29,12
314,82,12
314,95,12
130,15,12
130,27,12
130,28,12
130,38,12
130,52,12
260,73,24
132,15,4
132,27,4
132,28,4
132,38,4
132,52,4
789,17,4
789,18,4
789,24,4
789,25,4
789,44,4
789,53,4
789,54,4
789,80,4
318,29,4
318,82,4
318,95,4
134,15,20
134,27,20
134,28,20
134,38,20
134,52,20
312,29,18
312,82,18
312,95,18
136,8,18
136,15,18
136,38,18
136,67,18
136,71,18
136,102,18
136,105,18
793,17,16
793,18,16
793,24,16
793,25,16
793,44,16
793,53,16
793,54,16
793,80,16
258,73,8
138,8,24
138,15,24
138,38,24
138,67,24
138,73,24
138,74,24
138,104,24
268,73,24
139,4,16
139,19,16
139,20,16
139,27,16
139,28,16
139,43,16
139,52,16
139,66,16
139,68,16
139,69,16
139,83,16
139,101,16
140,15,22
140,27,22
140,28,22
140,38,22
140,52,22
797,17,20
797,18,20
797,24,20
797,25,20
797,44,20
797,53,20
797,54,20
797,80,20
262,73,18
142,15,4
142,27,4
142,28,4
142,38,4
142,52,4
256,73,8
144,15,14
144,27,14
144,28,14
144,38,14
144,52,14
865,49,10
865,50,10
865,63,10
865,87,10
865,89,10
266,73,6
146,15,4
146,27,4
146,28,4
146,38,4
146,52,4
276,57,22
148,15,20
148,27,20
148,28,20
148,38,20
148,52,20
869,49,4
869,50,4
869,63,4
869,87,4
869,89,4
270,104,16
150,15,4
150,27,4
150,28,4
150,38,4
150,52,4
264,73,6
152,15,10
152,27,10
152,28,10
152,38,10
152,52,10
873,49,10
873,50,10
873,63,10
873,87,10
274,104,6
154,15,20
154,27,20
154,28,20
154,38,20
154,52,20
284,20,8
156,15,18
156,27,18
156,28,18
156,38,18
156,52,18
877,8,14
877,18,14
877,25,14
877,27,14
877,28,14
877,44,14
877,45,14
877,50,14
877,52,14
877,53,14
877,54,14
877,74,14
877,104,14
278,57,12
158,15,22
158,27,22
158,28,22
158,38,22
158,52,22
272,104,6
160,15,12
160,27,12
160,28,12
160,38,12
160,52,12
817,0,20
817,1,20
817,6,20
817,7,20
817,22,20
817,35,20
817,36,20
817,39,20
817,58,20
817,61,20
817,86,20
817,103,20
976,80,4
162,15,4
162,27,4
162,28,4
162,38,4
162,52,4
1111,45,24
1111,63,24
1111,64,24
1111,74,24
1111,90,24
292,20,6
164,15,14
821,0,12
821,1,12
821,6,12
821,7,12
821,22,12
821,35,12
821,36,12
821,39,12
821,58,12
821,61,12
821,86,12
821,103,12
165,4,20
165,19,20
165,20,20
165,38,20
165,43,20
165,66,20
165,68,20
165,69,20
165,83,20
165,101,20
980,79,22
166,15,14
167,4,24
167,19,24
167,20,24
167,38,24
167,43,24
167,66,24
167,68,24
167,69,24
167,83,24
167,101,24
168,15,22
825,0,18
825,1,18
825,6,18
825,7,18
825,22,18
825,35,18
825,36,18
825,39,18
825,58,18
825,61,18
825,86,18
825,103,18
290,20,20
169,4,10
169,19,10
169,20,10
169,38,10
169,43,10
169,66,10
169,68,10
169,69,10
169,83,10
169,101,10
984,95,16
170,11,20
170,15,20
170,21,20
170,26,20
170,27,20
170,38,20
300,21,6
300,26,6
171,4,16
171,19,16
171,20,16
171,43,16
171,66,16
171,69,16
171,70,16
172,11,20
172,15,20
172,21,20
172,26,20
172,27,20
172,38,20
829,7,10
829,31,10
829,55,10
829,93,10
1105,34,12
1105,45,12
1105,49,12
1105,63,12
1105,64,12
1105,72,12
1105,78,12
1105,99,12
294,44,8
173,4,12
173,19,12
173,20,12
173,43,12
173,66,12
173,69,12
173,70,12
988,95,24
174,11,12
174,15,12
174,21,12
174,26,12
174,27,12
174,38,12
288,20,6
175,4,22
175,19,22
175,20,22
175,43,22
175,66,22
175,69,22
175,70,22
769,0,6
769,1,6
769,7,6
769,60,6
298,44,12
177,4,18
177,19,18
177,20,18
177,43,18
177,66,18
177,69,18
177,70,18
178,11,6
178,15,6
178,21,6
178,26,6
178,27,6
178,38,6
308,29,4
308,82,4
308,95,4
179,4,8
179,19,8
179,20,8
179,43,8
179,66,8
179,69,8
179,70,8
773,0,14
773,1,14
773,7,14
773,60,14
1113,45,12
1113,63,12
1113,64,12
1113,74,12
1113,90,12
302,21,20
302,26,20
296,44,22
306,29,6
306,82,6
306,95,6
316,29,20
316,82,20
316,95,20
781,17,10
781,18,10
781,24,10
781,25,10
781,44,10
781,53,10
781,54,10
781,80,10
310,29,20
310,82,20
310,95,20
304,21,18
304,26,18
191,4,4
191,19,4
191,20,4
191,43,4
191,66,4
191,69,4
191,70,4
849,6,6
849,39,6
849,58,6
849,62,6
849,86,6
378,35,12
324,29,18
324,82,18
324,95,18
196,16,22
853,5,22
853,6,22
853,22,22
853,30,22
853,35,22
853,36,22
853,37,22
853,57,22
853,61,22
853,85,22
382,22,14
198,17,6
376,35,24
200,17,6
857,5,10
857,6,10
857,22,10
857,30,10
857,35,10
857,36,10
857,37,10
857,57,10
857,61,10
857,85,10
322,29,6
322,82,6
322,95,6
202,17,16
332,29,14
332,82,14
332,95,14
203,24,24
203,45,24
203,50,24
203,72,24
203,73,24
203,80,24
204,17,8
861,49,14
861,50,14
861,63,14
861,87,14
861,89,14
326,29,22
326,82,22
326,95,22
205,24,18
205,45,18
205,50,18
205,72,18
205,73,18
205,80,18
206,17,20
320,29,8
320,82,8
320,95,8
207,24,24
207,45,24
207,50,24
207,72,24
207,73,24
207,80,24
208,17,16
929,90,12
330,29,20
330,82,20
330,95,20
209,24,14
209,45,14
209,50,14
209,72,14
209,73,14
209,80,14
210,24,12
340,11,14
549,7,10
549,55,10
549,59,10
549,92,10
549,93,10
211,17,16
211,45,16
211,50,16
211,72,16
211,73,16
211,80,16
212,24,18
933,90,4
334,11,6
213,17,10
213,45,10
213,50,10
213,72,10
213,73,10
213,80,10
214,24,10
328,29,10
328,82,10
328,95,10
215,17,20
215,45,20
215,50,20
215,72,20
215,73,20
215,80,20
216,24,24
937,90,12
338,11,16
217,17,10
217,45,10
217,50,10
217,72,10
217,73,10
217,80,10
218,24,22
348,11,20
557,63,20
557,64,20
557,87,20
557,89,20
219,17,12
219,45,12
219,50,12
219,72,12
219,73,12
219,80,12
220,24,20
941,90,8
342,11,14
221,17,14
221,45,14
221,50,14
221,72,14
221,73,14
221,80,14
222,21,12
336,11,4
545,7,12
545,31,12
545,59,12
545,92,12
545,93,12
224,21,14
881,3,4
881,5,4
881,20,4
282,20,20
226,21,24
356,11,14
356,12,14
356,79,14
356,97,14
227,26,8
227,28,8
227,29,8
227,52,8
227,82,8
227,95,8
228,26,22
885,3,10
885,5,10
885,20,10
286,20,8
229,21,8
229,28,8
229,29,8
229,52,8
229,82,8
229,95,8
230,26,18
280,57,12
231,21,6
231,28,6
231,29,6
231,52,6
231,82,6
231,95,6
232,26,24
889,3,4
889,5,4
889,20,4
354,82,16
233,21,16
233,28,16
233,29,16
233,52,16
233,82,16
233,95,16
234,25,24
364,11,12
364,12,12
364,79,12
364,97,12
235,18,14
235,44,14
235,45,14
235,50,14
235,53,14
235,54,14
235,73,14
236,25,14
893,90,20
358,11,14
358,12,14
358,79,14
358,97,14
238,25,12
352,82,4
240,53,22
833,7,12
833,31,12
833,55,12
833,93,12
362,11,16
362,12,16
362,79,16
362,97,16
241,18,18
241,25,18
241,44,18
241,45,18
241,50,18
241,54,18
241,73,18
242,53,22
372,28,24
372,52,24
243,18,16
243,25,16
243,44,16
243,45,16
243,50,16
243,54,16
243,73,16
244,53,24
837,7,4
837,31,4
837,55,4
837,93,4
366,28,12
366,52,12
245,18,18
245,25,18
245,44,18
245,45,18
245,50,18
245,54,18
245,73,18
246,18,12
360,11,10
360,12,10
360,79,10
360,97,10
247,25,14
247,44,14
247,45,14
247,50,14
247,53,14
247,54,14
247,73,14
248,18,8
841,0,24
841,1,24
841,7,24
841,103,24
370,21,6
370,26,6
370,29,6
370,82,6
370,95,6
249,25,22
249,44,22
249,45,22
249,50,22
249,53,22
249,54,22
249,73,22
250,18,20
380,22,18
251,25,16
251,44,16
251,45,16
251,50,16
251,53,16
251,54,16
251,73,16
252,73,14
845,6,10
845,22,10
845,35,10
845,36,10
845,39,10
845,58,10
845,62,10
845,86,10
374,35,22
253,71,4
253,74,4
253,102,4
253,104,4
253,105,4
254,73,20
368,28,6
368,52,6
255,71,4
255,74,4
255,102,4
255,104,4
255,105,4
257,71,22
257,74,22
257,102,22
257,104,22
257,105,22
259,71,16
259,74,16
259,102,16
259,104,16
259,105,16
261,71,6
261,74,6
261,102,6
261,104,6
261,105,6
692,70,6
263,71,14
263,74,14
263,102,14
263,104,14
263,105,14
265,71,10
265,74,10
265,102,10
265,104,10
265,105,10
696,12,12
267,71,22
267,74,22
267,102,22
267,104,22
267,105,22
269,71,6
269,74,6
269,102,6
269,104,6
269,105,6
700,12,22
700,79,22
700,97,22
271,71,12
271,73,12
271,74,12
271,102,12
271,105,12
273,71,22
273,73,22
273,74,22
273,102,22
273,105,22
275,71,12
275,73,12
275,74,12
275,102,12
275,105,12
277,5,24
277,30,24
277,37,24
277,39,24
277,58,24
277,85,24
277,86,24
644,41,20
279,5,6
279,30,6
279,37,6
279,39,6
279,58,6
279,85,6
279,86,6
281,5,18
281,30,18
281,37,18
281,39,18
281,58,18
281,85,18
281,86,18
648,41,24
285,3,14
285,5,14
285,66,14
652,41,8
287,3,4
287,5,4
287,66,4
289,3,24
289,5,24
289,66,24
592,81,14
291,3,8
291,5,8
291,66,8
293,3,20
293,5,20
293,66,20
596,81,8
297,18,18
297,25,18
297,45,18
297,50,18
297,53,18
297,54,18
297,73,18
600,81,10
299,18,24
299,25,24
299,45,24
299,50,24
299,53,24
299,54,24
299,73,24
301,28,22
301,29,22
301,52,22
301,82,22
301,95,22
604,81,4
303,28,8
303,29,8
303,52,8
303,82,8
303,95,8
305,28,24
305,29,24
305,52,24
305,82,24
305,95,24
672,85,12
307,21,20
307,26,20
307,28,20
307,52,20
309,21,14
309,26,14
309,28,14
309,52,14
676,85,8
311,21,20
311,26,20
311,28,20
311,52,20
313,21,10
313,26,10
313,28,10
313,52,10
680,86,14
315,21,8
315,26,8
315,28,8
315,52,8
317,21,6
317,26,6
317,28,6
317,52,6
319,21,16
319,26,16
319,28,16
319,52,16
321,21,4
321,26,4
321,28,4
321,52,4
752,63,16
323,21,4
323,26,4
323,28,4
323,52,4
325,21,18
325,26,18
325,28,18
325,52,18
756,46,8
327,21,10
327,26,10
327,28,10
327,52,10
329,21,6
329,26,6
329,28,6
329,52,6
760,46,24
764,10,20
335,12,14
335,42,14
335,79,14
335,82,14
335,84,14
335,95,14
335,97,14
335,100,14
1062,74,6
337,12,12
337,42,12
337,79,12
337,82,12
337,84,12
337,95,12
337,97,12
337,100,12
704,12,20
704,79,20
704,97,20
339,12,8
339,42,8
339,79,8
339,82,8
339,84,8
339,95,8
339,97,8
339,100,8
341,12,22
341,42,22
341,79,22
341,82,22
341,84,22
341,95,22
341,97,22
341,100,22
708,12,4
708,79,4
708,98,4
343,12,4
343,42,4
343,79,4
343,82,4
343,84,4
343,95,4
343,97,4
343,100,4
344,11,8
553,63,6
553,64,6
553,87,6
553,89,6
345,12,12
345,42,12
345,79,12
345,82,12
345,84,12
345,95,12
345,97,12
345,100,12
712,12,20
712,79,20
712,98,20
346,11,20
349,12,22
349,42,22
349,79,22
349,82,22
349,84,22
349,95,22
349,97,22
349,100,22
716,12,6
716,79,6
716,98,6
350,82,24
357,42,24
357,82,24
357,84,24
357,95,24
357,100,24
660,36,16
660,61,16
359,42,14
359,82,14
359,84,14
359,95,14
359,100,14
361,42,10
361,82,10
361,84,10
361,95,10
361,100,10
664,36,22
664,61,22
365,42,4
365,82,4
365,84,4
365,95,4
365,100,4
668,36,24
369,8,20
369,27,20
369,67,20
369,71,20
369,102,20
369,105,20
736,69,22
371,8,4
371,27,4
371,67,4
371,73,4
371,74,4
371,104,4
373,8,12
373,27,12
373,67,12
373,71,12
373,102,12
373,105,12
375,6,4
375,22,4
375,36,4
375,39,4
375,58,4
375,61,4
375,62,4
375,86,4
379,6,18
379,22,18
379,36,18
379,39,18
379,58,18
379,61,18
379,62,18
379,86,18
384,22,8
386,48,12
388,48,4
390,48,10
392,23,18
394,23,16
396,23,16
541,7,24
541,31,24
541,59,24
541,92,24
541,93,24
398,25,22
398,53,22
398,54,22
400,25,4
400,53,4
400,54,4
609,88,20
402,25,14
402,53,14
402,54,14
613,88,14
617,88,16
621,88,10
561,23,16
561,48,16
561,81,16
1078,84,16
1078,100,16
720,12,4
720,79,4
420,58,10
565,23,8
565,48,8
565,81,8
724,2,16
724,10,16
724,14,16
724,46,16
422,58,4
424,58,6
569,23,14
569,48,14
569,81,14
426,58,18
428,58,14
573,23,10
573,48,10
573,81,10
593,23,4
593,48,4
593,49,4
597,23,18
597,48,18
597,49,18
456,11,12
456,29,12
456,82,12
456,95,12
601,23,24
601,48,24
601,49,24
605,23,12
605,48,12
605,49,12
468,28,20
470,28,6
472,28,18
685,84,12
685,100,12
625,88,8
629,88,12
492,74,20
494,74,4
496,74,10
577,88,6
577,90,6
581,88,16
581,90,16
585,88,12
585,90,12
589,23,16
589,48,16
589,49,16
516,29,10
518,29,4
520,29,16
522,29,12
524,29,22
526,29,22
528,37,18
530,37,4
532,37,10
534,30,12
536,30,22
540,55,22
542,55,4
544,55,16
546,31,10
548,31,24
550,31,24
555,63,4
555,64,4
555,87,4
555,89,4
558,49,16
559,23,22
559,48,22
559,81,22
560,49,16
562,49,4
563,23,18
563,48,18
563,81,18
564,49,12
566,49,8
567,23,22
567,48,22
567,81,22
568,49,14
570,49,4
571,23,20
571,48,20
571,81,20
572,49,16
574,49,10
575,23,14
575,48,14
575,81,14
576,87,24
576,89,24
578,87,6
578,89,6
579,88,4
579,90,4
580,87,8
580,89,8
582,87,8
582,89,8
583,88,24
583,90,24
584,87,4
584,89,4
586,87,6
586,89,6
587,88,8
587,90,8
588,81,20
590,81,8
591,23,24
591,48,24
591,49,24
594,81,16
595,23,12
595,48,12
595,49,12
598,81,14
599,23,8
599,48,8
599,49,8
