path_id,link_id,number_of_slices
45,33,12
45,36,12
46,8,10
47,3,22
47,4,22
47,7,22
47,12,22
47,13,22
47,14,22
47,15,22
47,16,22
48,2,12
50,36,10
51,6,6
51,10,6
51,11,6
51,16,6
51,33,6
932,14,24
932,15,24
445,3,12
445,4,12
445,7,12
445,12,12
445,13,12
445,14,12
445,15,12
445,16,12
54,33,24
55,6,20
55,10,20
55,11,20
55,16,20
55,36,20
56,16,10
936,22,24
936,46,24
57,6,10
57,10,10
57,11,10
57,33,10
57,36,10
385,14,16
385,15,16
385,17,16
385,19,16
385,20,16
385,21,16
385,22,16
385,25,16
385,27,16
385,28,16
385,30,16
58,8,12
59,5,8
59,7,8
59,17,8
59,18,8
59,19,8
59,26,8
59,28,8
59,30,8
59,31,8
59,32,8
59,37,8
59,48,8
60,2,16
940,22,4
940,46,4
62,36,22
63,6,24
63,10,24
63,11,24
63,16,24
63,33,24
1008,18,20
1008,26,20
1008,32,20
1008,48,20
457,17,4
457,19,4
457,20,4
457,21,4
457,22,4
457,25,4
457,27,4
457,28,4
457,30,4
457,46,4
66,33,10
67,6,22
67,10,22
67,11,22
67,16,22
67,36,22
68,16,4
1012,3,18
1012,13,18
69,6,4
69,10,4
69,11,4
69,33,4
69,36,4
461,5,8
461,7,8
461,17,8
461,18,8
461,19,8
461,26,8
461,28,8
461,30,8
461,31,8
461,32,8
461,37,8
461,48,8
70,8,18
71,3,8
71,4,8
71,7,8
71,12,8
71,13,8
71,14,8
71,15,8
71,16,8
72,2,8
1016,3,24
1016,13,24
74,36,8
75,6,4
75,10,4
75,11,4
75,16,4
75,33,4
1020,18,12
1020,26,12
1020,32,12
1020,48,12
469,17,10
469,19,10
469,20,10
469,21,10
469,22,10
469,25,10
469,27,10
469,28,10
469,30,10
469,46,10
78,33,24
79,6,20
79,10,20
79,11,20
79,16,20
79,36,20
479,5,6
479,7,6
479,17,6
479,18,6
479,19,6
479,26,6
479,28,6
479,30,6
479,31,6
479,32,6
479,37,6
479,48,6
801,14,8
801,15,8
801,17,8
801,19,8
801,20,8
801,21,8
801,25,8
801,27,8
801,28,8
801,30,8
80,16,10
960,24,24
960,43,24
960,44,24
81,6,10
81,10,10
81,11,10
81,33,10
81,36,10
82,8,4
83,3,24
83,4,24
83,7,24
83,12,24
83,13,24
83,14,24
83,15,24
83,16,24
805,7,20
805,8,20
805,17,20
805,18,20
805,19,20
805,26,20
805,28,20
805,30,20
805,31,20
805,32,20
805,48,20
84,2,24
964,24,12
964,43,12
964,44,12
477,17,12
477,19,12
477,20,12
477,21,12
477,22,12
477,25,12
477,27,12
477,28,12
477,30,12
477,46,12
86,36,4
87,6,12
87,10,12
87,11,12
87,16,12
87,33,12
809,3,14
809,5,14
809,13,14
809,14,14
809,15,14
809,16,14
809,17,14
809,18,14
809,19,14
809,26,14
809,28,14
809,30,14
809,31,14
809,32,14
809,37,14
809,48,14
809,50,14
90,33,6
91,6,6
91,10,6
91,11,6
91,16,6
91,36,6
813,14,12
813,15,12
813,17,12
813,19,12
813,20,12
813,21,12
813,25,12
813,27,12
813,28,12
813,30,12
92,16,10
93,6,8
93,10,8
93,11,8
93,33,8
93,36,8
94,8,12
95,5,8
95,7,8
95,17,8
95,18,8
95,19,8
95,26,8
95,28,8
95,30,8
95,31,8
95,32,8
95,37,8
95,48,8
495,5,18
495,7,18
495,17,18
495,18,18
495,19,18
495,26,18
495,28,18
495,30,18
495,31,18
495,32,18
495,37,18
495,48,18
96,2,14
98,36,8
99,6,18
99,10,18
99,11,18
99,16,18
99,33,18
483,3,14
483,4,14
483,12,14
483,13,14
483,14,14
483,15,14
483,16,14
483,17,14
483,18,14
483,19,14
483,26,14
483,28,14
483,30,14
483,31,14
483,32,14
483,48,14
493,17,24
493,19,24
493,20,24
493,21,24
493,22,24
493,25,24
493,27,24
493,28,24
493,30,24
493,46,24
102,33,8
103,6,18
103,10,18
103,11,18
103,16,18
103,36,18
104,16,16
920,14,6
920,15,6
105,6,12
105,10,12
105,11,12
105,33,12
105,36,12
106,8,22
107,3,4
107,4,4
107,7,4
107,12,4
107,13,4
107,14,4
107,15,4
107,16,4
491,3,14
491,4,14
491,12,14
491,13,14
491,14,14
491,15,14
491,16,14
491,17,14
491,18,14
491,19,14
491,26,14
491,28,14
491,30,14
491,31,14
491,32,14
491,48,14
108,2,18
501,17,24
501,19,24
501,20,24
501,21,24
501,22,24
501,25,24
501,27,24
501,28,24
501,30,24
501,46,24
110,36,18
111,6,18
111,10,18
111,11,18
111,16,18
111,33,18
511,5,20
511,7,20
511,17,20
511,18,20
511,19,20
511,26,20
511,28,20
511,30,20
511,31,20
511,32,20
511,37,20
511,48,20
992,3,4
992,13,4
114,33,24
115,6,24
115,10,24
115,11,24
115,16,24
115,36,24
499,3,18
499,4,18
499,12,18
499,13,18
499,14,18
499,15,18
499,16,18
499,17,18
499,18,18
499,19,18
499,26,18
499,28,18
499,30,18
499,31,18
499,32,18
499,48,18
996,18,12
996,26,12
996,32,12
996,48,12
117,6,24
117,10,24
117,11,24
117,33,24
117,36,24
509,17,8
509,19,8
509,20,8
509,21,8
509,22,8
509,25,8
509,27,8
509,28,8
509,30,8
509,46,8
118,8,18
119,3,10
119,4,10
119,7,10
119,12,10
119,13,10
119,14,10
119,15,10
119,16,10
120,2,20
1000,3,14
1000,13,14
122,36,8
123,6,4
123,10,4
123,11,4
123,16,4
123,33,4
1004,3,14
1004,13,14
126,33,12
127,6,4
127,10,4
127,11,4
127,16,4
127,36,4
785,14,20
785,15,20
785,17,20
785,19,20
785,20,20
785,21,20
785,25,20
785,27,20
785,28,20
785,30,20
314,2,20
129,6,14
129,10,14
129,11,14
129,33,14
129,36,14
130,8,24
131,5,10
131,7,10
131,17,10
131,18,10
131,19,10
131,26,10
131,28,10
131,30,10
131,31,10
131,32,10
131,37,10
131,48,10
789,7,20
789,8,20
789,17,20
789,18,20
789,19,20
789,26,20
789,28,20
789,30,20
789,31,20
789,32,20
789,48,20
132,2,24
134,36,10
312,46,20
258,33,12
138,33,8
268,36,12
262,8,12
141,6,10
141,10,10
141,11,10
141,33,10
141,36,10
142,8,16
144,2,8
266,2,8
146,36,12
276,46,10
150,33,12
264,46,18
274,8,24
153,6,16
153,10,16
153,11,16
153,33,16
153,36,16
154,8,4
284,33,12
156,2,18
278,2,18
158,36,12
272,33,10
976,24,14
976,43,14
976,44,14
162,33,4
292,36,18
980,24,6
980,43,6
980,44,6
165,6,8
165,10,8
165,11,8
165,33,8
165,36,8
166,8,12
167,5,18
167,7,18
167,17,18
167,18,18
167,19,18
167,26,18
167,28,18
167,30,18
167,31,18
167,32,18
167,37,18
167,48,18
168,2,14
290,2,8
984,24,18
984,43,18
984,44,18
170,36,14
300,46,14
829,7,24
829,8,24
829,17,24
829,18,24
829,19,24
829,26,24
829,28,24
829,30,24
829,31,24
829,32,24
829,48,24
988,18,6
988,26,6
988,32,6
988,48,6
174,33,22
288,46,8
298,8,24
177,3,10
177,4,10
177,7,10
177,8,10
177,12,10
177,13,10
177,14,10
177,15,10
178,8,12
308,33,8
180,2,4
302,2,10
182,36,22
296,33,22
186,33,18
316,36,8
310,8,10
190,8,12
304,36,10
192,2,8
194,36,8
324,46,14
382,8,14
198,33,18
376,36,14
322,8,14
201,3,12
201,4,12
201,7,12
201,8,12
201,12,12
201,13,12
201,14,12
201,15,12
202,8,8
332,33,8
203,5,10
203,7,10
203,17,10
203,18,10
203,19,10
203,26,10
203,28,10
203,30,10
203,31,10
203,32,10
203,37,10
203,48,10
204,2,14
206,36,8
320,33,14
210,33,14
340,36,24
334,8,6
214,8,10
328,36,24
937,14,4
937,15,4
937,17,4
937,19,4
937,20,4
937,21,4
937,25,4
937,27,4
937,28,4
937,30,4
557,5,18
557,7,18
557,17,18
557,18,18
557,19,18
557,26,18
557,28,18
557,30,18
557,31,18
557,32,18
557,37,18
557,48,18
348,46,18
545,5,24
545,7,24
545,17,24
545,18,24
545,19,24
545,26,24
545,28,24
545,30,24
545,31,24
545,32,24
545,37,24
545,48,24
336,46,14
225,3,20
225,4,20
225,7,20
225,8,20
225,12,20
225,13,20
225,14,20
225,15,20
226,8,10
286,8,20
364,36,4
358,8,12
238,8,4
239,5,16
239,7,16
239,17,16
239,18,16
239,19,16
239,26,16
239,28,16
239,30,16
239,31,16
239,32,16
239,37,16
239,48,16
372,46,14
360,46,14
370,8,12
249,3,12
249,4,12
249,7,12
249,8,12
249,12,12
249,13,12
249,14,12
249,15,12
250,8,14
688,24,24
688,43,24
688,44,24
696,5,4
696,37,4
700,4,22
700,12,22
640,5,4
640,37,4
275,5,10
275,7,10
275,17,10
275,18,10
275,19,10
275,26,10
275,28,10
275,30,10
275,31,10
275,32,10
275,37,10
275,48,10
644,4,20
644,12,20
648,14,18
648,15,18
592,5,10
592,37,10
596,14,4
596,15,4
604,4,24
604,12,24
672,4,12
672,12,12
676,4,10
676,12,10
676,49,10
311,5,6
311,7,6
311,17,6
311,18,6
311,19,6
311,26,6
311,28,6
311,30,6
311,31,6
311,32,6
311,37,6
311,48,6
680,5,10
680,37,10
684,4,8
684,12,8
764,4,8
764,12,8
708,4,22
708,7,22
708,12,22
346,8,16
716,4,12
716,12,12
656,5,6
656,37,6
660,4,12
660,12,12
660,49,12
740,24,6
740,43,6
740,44,6
948,24,12
948,43,12
948,44,12
384,46,6
394,46,6
402,46,6
410,46,20
416,8,4
418,46,24
426,46,6
448,5,10
448,37,10
466,5,20
466,37,20
470,8,4
474,5,6
474,37,6
482,5,6
482,37,6
490,5,10
490,37,10
498,5,4
498,37,4
506,5,8
506,37,8
514,5,16
514,37,16
522,5,8
522,37,8
532,5,6
532,37,6
540,5,22
540,37,22
550,5,4
550,37,4
560,5,14
560,37,14
572,5,6
572,37,6
574,4,22
574,12,22
582,5,14
582,37,14
584,4,24
584,12,24
602,5,12
602,37,12
612,5,18
612,37,18
622,5,14
622,37,14
650,24,8
650,43,8
650,44,8
666,24,24
666,43,24
666,44,24
710,24,18
710,43,18
710,44,18
1028,18,18
1028,26,18
1028,32,18
1028,48,18
782,24,6
782,43,6
782,44,6
1002,18,14
1002,26,14
1002,32,14
1002,48,14
1014,18,14
1014,26,14
1014,32,14
1014,48,14
